 gh	25	142	 ghy 	 ghylieden 	 ghoromandel 
cqu	57	142	 trocqueren 	 trocqueeren 	 mancquement 
und	38	141	 secunda 	 secundo 	 bloetvrundt 
emo	51	141	 gemoet 	 nauwemoot 	 gemoederen 
alt	41	141	 geësmalteert 	 altyt 	 valt 
eu 	105	141	 myneu 	 dewelckeu 	 vertreckeu 
gei	37	141	 geit 	 geinsisteert 	 gei)asseerde 
 14	29	141	 14 	 1400 	 144 
 13	37	140	 13:2 	 133 	 13054:8:2 
bae	62	140	 gangbaer 	 ganckbaer 	 mallabaersen 
joh	15	139	 johor 	 johoriten 	 johorit 
mde	39	139	 vnmden 	 genoemde 	 vreemdelingen 
la 	50	139	 lilloula 	 bancoela 	 wingurla 
yer	42	138	 sayer 	 maleyer 	 zayer 
 ec	7	138	 echter 	 echler 	 ecbter 
pad	42	138	 paducka 	 paduck 	 padangs 
ntl	41	138	 namentlyck 	 ^esamentlycken 	 ontlangen 
gil	26	138	 gillis 	 giljou 	 gilole 
hri	49	137	 schrift 	 schriftelycke 	 hantschriften 
 lu	30	137	 lucht 	 lust 	 luyen 
ous	55	137	 cypous 	 mousson 	 gouserattj 
ria	31	136	 priaman 	 adriaen 	 priainan 
edu	36	136	 gereduceerl 	 geduyi'igh 	 beducht 
oli	49	136	 negolie 	 oliphant 	 oliphanten 
orc	23	136	 forcenburgh 	 porceleyn 	 porceleyne 
tus	13	136	 ondertusschen 	 tusschen 	 tusschenloopende 
dew	23	136	 dewelcke 	 landewaert 	 dewelckeu 
obe	25	136	 probeeren 	 approbeerden 	 geapprobeert 
lo 	45	136	 auguslo 	 bancoelo 	 galo 
ott	50	136	 liespotters 	 bespotters 	 ottens 
gry	23	135	 bangry 	 grypskerck 	 grypskercken 
 bh	11	135	 bhaer 	 bharent 	 bharen 
rig	54	135	 voorige 	 langhdurige 	 overigh 
pou	53	135	 indrapoura 	 ragiepour 	 lampouan 
fs 	16	135	 vergeeffs 	 desselffs 	 selffs 
ire	54	135	 directie 	 aiïairen 	 retireren 
 ze	33	135	 zee 	 zeylei 	 zeehavens 
ice	48	135	 gequalificeerde 	 fabriceren 	 gequalificeert 
hst	31	135	 hooghsten 	 jonghsten 	 spoedighste 
aba	58	135	 sabandar 	 mallabaersen 	 mallabaer 
onv	68	134	 onverslandigh 	 onverstandigh 	 onverwinnelycke 
200	16	134	 200 	 22000 	 2000 
noe	34	133	 genoechsame 	 misnoegende 	 genoemde 
sak	11	133	 oorsaken 	 sake 	 oorsake 
uli	29	133	 particuliere 	 loulioe 	 mahoulis 
nni	27	132	 styffsinnigen 	 conninck 	 penningen 
reb	23	132	 cherrebon 	 rebellen 	 gerebelleerde 
plu	12	132	 coopluyden 	 gepluckt 	 plucken 
ies	46	131	 portugiesen 	 concpiesten 	 portugiese 
bas	34	131	 ambassaten 	 bassen 	 ambassadeur 
rap	44	131	 indrapoura 	 gerapporteert 	 doortrapte 
jav	11	131	 javaense 	 javanen 	 javaen 
tly	32	131	 namentlyck 	 ^esamentlycken 	 gesamentlycke 
bod	35	131	 ontboden 	 anacboda 	 cambodise 
25 	9	130	 1125 	 25 	 244025 
 (d	17	130	 (die 	 (door 	 (dat 
oul	72	130	 sloulelyck 	 doulet 	 lilloula 
lec	39	130	 gelecht 	 slechten 	 slechte 
 18	25	130	 18 	 18273.8.6 	 188 
pel	56	130	 crepel-bossige 	 peupelatie 	 simpele 
dis	76	129	 gediscoureert 	 indische 	 discreet 
nad	22	129	 granaden 	 nadeel 	 nader 
nna	38	129	 pannassy 	 aennamen 	 tanna 
oho	15	128	 johor 	 johoriten 	 johorit 
epa	52	128	 geprepareerde 	 gepasseerde 	 geprepareert 
slo	52	128	 sloulelyck 	 terslont 	 auguslo 
euw	30	128	 nieuwe 	 vernieuwt 	 leeuwen 
 f 	1	128	 f 
nag	17	128	 nagelen 	 nagelgewas 	 menageren 
iee	62	127	 genegotieert 	 geconcipieerde 	 gevictualieert 
eyg	30	127	 weygeringh 	 lyffeygene 	 dreygementen 
 yd	5	127	 yder 	 ydele 	 yders 
rve	45	127	 gestorve 	 sterven 	 conserveren 
ler	82	127	 wachler 	 suppleren 	 ahlerliande 
tna	26	127	 madrespatnam 	 tegenepatnam 	 masilipatnam 
cam	52	126	 campher 	 camer 	 spyscamer 
ndo	42	126	 commando 	 secundo 	 mindonaors 
rvo	34	126	 vervoeghde 	 vervolght 	 vervolgen 
hit	41	126	 hitsen 	 hittoe 	 hittoelamma 
mst	34	126	 schelmst 	 amsterdam 	 voomaemste 
atn	25	126	 madrespatnam 	 tegenepatnam 	 masilipatnam 
aeg	55	125	 mishaeght 	 daeghs 	 naergejaeght 
eru	40	125	 interum 	 daeruyt 	 waeruyt 
ira	41	125	 neira 	 jirauwen 	 coiras 
 fr	46	125	 fregat 	 frequenterende 	 franse 
bal	50	124	 ballast 	 ballacky 	 balouw 
dvi	15	124	 adviseert 	 l^adviseren 	 geadviseert 
hye	6	124	 parthye 	 parthyen 	 perthye 
kin	37	124	 kinderen 	 optreckingfa 	 aengekint 
emd	30	124	 genoemde 	 vreemdelingen 	 vreemdelingh 
spr	45	124	 spreecken 	 gesprooten 	 aengesproocken 
cru	32	124	 buscruyt 	 cruyt 	 incruypen 
 17	31	124	 17 	 174 	 172 
 60	9	123	 60 	 600 	 6000 
nto	28	123	 cento 	 aentocht 	 rontom 
oma	35	123	 thomas 	 choromandelscbe 	 voomamentlyck 
enw	34	123	 jegenwoordigh 	 jegenwoordigen 	 aenwesen 
 cu	29	123	 cust 	 cusle 	 cuylenbm'gh 
opl	12	123	 hooploopers 	 cooplieden 	 coopluyden 
orr	26	123	 voorraet 	 correctie 	 correcorre 
 mu	42	122	 mueren 	 musquettiers 	 musquetteryen 
zee	25	122	 zee 	 zeehavens 	 zeepupt 
hil	56	122	 schillwachten 	 chillebhaer 	 schiltwacht 
ct 	24	122	 respect 	 effect 	 contract 
rhe	33	122	 rheede 	 overheden 	 insonderheyt 
pet	29	121	 trompetter 	 petten 	 spetie 
emt	28	121	 geraemt 	 betaemt 	 bctaemt 
io 	38	121	 anthonio 	 anlhouio 	 anlhonio 
kte	42	120	 gemaeckte 	 vuylesieckte 	 naecktelyck 
wy 	5	120	 wy 	 datwy 	 narsanewy 
oir	34	120	 oirsaecke 	 comptoirs 	 coniptoir 
eto	35	120	 aengetogen 	 ingetogen 	 retourne 
etw	33	120	 facetwerck 	 eetwaren 	 ongetwyffelt 
mor	28	120	 morgens 	 morgen 	 morgensterre 
hed	43	120	 heden 	 hedigen 	 nootwendigheden 
cay	30	120	 orangcaya 	 orangcay 	 caya 
isi	40	120	 provisie 	 visite 	 visiteerden 
key	9	120	 keysteen 	 key 	 keyser 
pte	31	119	 september 	 hoopten 	 verhoopten 
 au	25	119	 augusto 	 augusly 	 augusty 
cki	49	119	 arrackie 	 geluckige 	 geluckigh 
tar	38	119	 secretaris 	 tardeeren 	 tarnatacnsen 
orp	22	118	 geworpen 	 corps 	 onderworpen 
mpo	50	118	 composlel 	 compostel 	 lampongh 
ruc	36	118	 instructie 	 vruchten 	 vrucht 
gra	41	118	 begraven 	 granaden 	 granaten 
nel	45	118	 nelmonam 	 nelmoes 	 aensienelyke 
oem	33	118	 genoemde 	 voornoemde 	 roemen 
ucc	21	117	 successive 	 successeur 	 succes 
jen	60	117	 bootjen 	 sluckjens 	 stuckjens 
alh	10	117	 alhoewel 	 alhier 	 alh*antie 
ada	34	117	 ambassada 	 padangs 	 succadana 
amm	51	117	 stammen 	 damman 	 serammers 
lj 	37	117	 loffelj 	 cajelj 	 entoualj 
loe	75	116	 overvloet 	 overvloedigh 	 bloet 
olu	25	116	 resolutie 	 moluccos 	 molucco 
 nu	16	116	 nu 	 nutticheyt 	 nun 
cie	42	116	 artiflciele 	 officieren 	 verciert 
tor	45	116	 gestorve 	 victorie 	 stortregenen 
rda	26	116	 onderdanen 	 amsterdam 	 verdacht 
ey 	42	116	 veelderley 	 alderley 	 accoley 
cen	30	115	 princen 	 cento 	 forcenburgh 
 fa	58	115	 faveur 	 facyl 	 facetwerck 
ce 	25	115	 advance 	 prince 	 grissce 
ngi	31	115	 revengie 	 spaengiaert 	 spaengiaerden 
nou	32	115	 pamanoucan 	 lanourou 	 genough 
sor	41	114	 sorgende 	 gesorteert 	 sorteringe 
eus	79	114	 glorieusen 	 periculeusen 	 geus 
ebe	63	114	 gebelh 	 gebeth 	 gebeurt 
uin	33	114	 gouinck 	 guinees 	 kouinck 
bie	38	113	 eerbiedigh 	 barbier 	 eerbiedigheyt 
cee	50	113	 gereduceerl 	 gequalificeerde 	 gequalificeert 
cco	41	113	 accommodabelsle 	 veraccordeert 	 accoley 
geo	33	113	 geordonneert 	 geordonneerden 	 geoordeelt 
llo	41	113	 lilloula 	 cambello 	 gambello 
oin	30	113	 amboina 	 poincte 	 d*aml)oinse 
rli	36	112	 verliondt 	 haerlieden 	 sonderlingh 
lav	14	112	 slaven 	 slavinnen 	 slave 
aro	37	112	 darou 	 garou 	 guaro 
tim	36	112	 ultimo 	 betimmert 	 timmerhout 
orm	43	111	 reformatie 	 informatie 	 stormwind 
rpe	27	111	 geworpen 	 usurperen 	 geusurpeert 
ly 	28	111	 july 	 augusly 	 doely 
 9 	1	111	 9 
moo	23	111	 nauwemoot 	 mooren 	 moorsen 
lch	25	110	 alchin 	 alchinse 	 volcht 
 fi	33	110	 fieren 	 firmalie 	 firmans 
beq	16	110	 bequamen 	 bequaeme 	 bequaemen 
yre	22	110	 duyren 	 buyren 	 geduyrende 
oya	15	110	 coyangh 	 royale 	 oyas 
dj 	19	110	 lissidj 	 assahoudj 	 lassidj 
tap	24	110	 hartapoura 	 tapesarassen 	 petapoulj 
spo	62	109	 voorspoedige 	 (spoelende 	 spoedighste 
ape	46	109	 haperingh 	 geschapen 	 wapenen 
ose	54	109	 malroose 	 matroosen 	 trouwloosen 
sz 	31	109	 anthonisz 	 willemsz 	 jansz 
adj	26	109	 maradja 	 radja 	 adjal 
bey	42	109	 arbeyden 	 arbeyt 	 beyden 
gb 	59	109	 bemachtingb 	 ondienstigb 	 dagb 
scb	71	109	 choromandelscbe 	 scbuldigh 	 gantscben 
nef	22	109	 neflens 	 neffens 	 beneffens 
ago	14	109	 sagou 	 catagorisch 	 tagolissa 
mou	33	109	 mousson 	 limoury 	 limoury's 
omb	28	108	 combineren 	 negombo 	 lombock 
pie	40	108	 geconcipieerde 	 concpiesten 	 pampier 
dal	14	108	 dal 	 medalien 	 dalse 
sad	34	108	 versadight 	 ambassadeur 	 ambassada 
odt	12	108	 lamodt 	 godt 	 godts 
nu 	7	108	 nu 	 alsnu 	 .nu 
imo	16	108	 ullimo 	 ultimo 	 primo 
isc	53	107	 gediscoureert 	 vrunischap 	 arabische 
lig	64	107	 vernielight 	 geaffligeert 	 vyfligh,soo 
pha	32	107	 stephanus 	 oliphant 	 oliphanten 
mpt	34	107	 comptoirs 	 ampt 	 bewelcompt 
60 	22	107	 60 	 21060 	 160 
mpa	22	107	 compaignién 	 chiampan 	 champan 
arn	26	107	 arnemuyden 	 guarnisoen 	 tarnatacnsen 
anu	18	106	 stephanus 	 geanulleert 	 january 
nve	56	106	 onverslandigh 	 onverstandigh 	 onverwinnelycke 
ysc	30	106	 geëyscht 	 geéyscht 	 eyscht 
vro	23	106	 huysvrouwe 	 vrouwen 	 bevroeden 
ppa	17	106	 apparent 	 oppasten 	 apparentien 
ych	25	106	 ruychten 	 ruychte 	 getbuychnisse 
 ie	11	105	 ie 	 ieyten 	 iets 
pee	41	105	 gecorumpeert 	 gespeelt 	 participeeren 
 ys	7	105	 ysere 	 yser 	 yser,.porceleyn 
loc	28	105	 binlocna 	 slockxken 	 oorloch 
vin	38	105	 bevinden 	 vinden 	 vindende 
inw	15	105	 inwoonderen 	 inwoondereu 	 inwoonders 
bad	18	105	 badden 	 badde 	 baddet 
rau	23	105	 prauw 	 prauwen 	 prautje 
sur	26	105	 usurperen 	 surrogeeren 	 geusurpeert 
oov	22	104	 rooven 	 geloove 	 sooverre 
ery	44	104	 musquetteryen 	 batterye 	 sery 
go 	20	104	 mogo 	 domingo 	 diego 
rno	13	104	 gouverno 	 nauwernoot 	 voornoemde 
alc	31	103	 alchin 	 alchinse 	 malcanderen 
ecr	26	103	 gecregen 	 secretaris 	 dommecrachten 
evi	37	103	 previlegien 	 bevinden 	 gevictualieert 
iec	24	103	 vuylesieckte 	 sieckten 	 sieck 
mpe	48	103	 gecorumpeert 	 trompetter 	 simpele 
nho	16	103	 inhoudt 	 inhout 	 aenhouden 
ots	37	103	 gootsche 	 trots 	 nootsaeckelyck 
jam	14	103	 jamby 	 jambul 	 jammerlyck 
cti	32	102	 directie 	 instructie 	 infectie 
sit	44	102	 tonsitja 	 situatie 	 sittende 
eit	17	102	 vermeit 	 geit 	 geweygeit 
dja	21	101	 maradja 	 radja 	 adjal 
wet	16	101	 weten 	 wettige 	 wetende 
wis	25	101	 twistigh 	 wist 	 wisten 
16 	8	101	 16 	 416 	 116 
ttj	17	101	 gouserattj 	 pouattj 	 pattjlima 
arj	16	101	 bacarj 	 baoarj 	 tanassarj 
rel	44	100	 relaxatie 	 naturele 	 werrelt 
ilv	18	100	 silver 	 silvere 	 quicksilver 
14 	11	100	 14 	 24614 	 20614 
nue	27	99	 continueel 	 gecontinueert 	 geconlinueert 
 ü 	1	99	 ü 
lar	36	99	 verclaren 	 verclare 	 verclarende 
rit	34	98	 johoriten 	 johorit 	 johoritten 
imm	25	98	 opclimmende 	 immers 	 betimmert 
odi	46	98	 noodige 	 benoodighde 	 noodigh 
ty 	20	98	 augusty 	 mosabaity 	 sepaty 
ebl	23	98	 dootgebleven 	 gebleven 	 hebl)e 
80 	18	98	 80 	 280 	 180 
 24	30	98	 24 	 245 	 24967 
wit	11	98	 witten 	 witte 	 wit 
ngb	51	98	 bemachtingb 	 gangbaer 	 deslrueeringbe 
13 	14	98	 13 	 213 	 19832.13 
mak	10	98	 maken 	 uytmaken 	 makende 
bew	37	97	 beweghen 	 bewogen 	 bewaert 
enb	43	97	 daerenboven 	 forcenburgh 	 aenbrengende 
ja 	18	97	 ja 	 maradja 	 tonsitja 
rus	32	97	 barus 	 gerustheyt 	 gerust 
inu	29	97	 continueel 	 gecontinueert 	 continuatie 
yns	47	97	 schynsel 	 zyns 	 atschynse 
bos	29	97	 crepel-bossige 	 bos 	 boscruyt 
hod	7	97	 anachoda 	 anachodas 	 nachoda 
gam	33	97	 gambello 	 gambeho 	 gambellos 
ehe	32	96	 apprehenlie 	 despeeheren 	 behelpen 
18 	8	96	 18 	 808920:18 	 596218 
oss	36	96	 atamossaffa 	 crepel-bossige 	 verlossinge 
gar	32	96	 poerangara 	 garou 	 gardenysom 
ili	53	95	 cleynoilien 	 castilia 	 condilien 
oey	35	95	 vermoeyt 	 moeyten 	 bloeytsels 
 tu	17	95	 tusschen 	 tuanslaet 	 turckse 
abo	27	95	 vagabonden 	 abondantie 	 saboua 
inh	15	95	 inhoudt 	 inhout 	 inhabitanten 
nar	44	95	 nara 	 ordinarie 	 ordinary 
olv	18	95	 geresolveert 	 tholvr^'heyt 	 tholvryheyt 
dec	24	95	 gedeckt 	 ontdeckt 	 bedeckte 
vad	21	94	 invaderen 	 travaden 	 vaderlandt 
 er	37	94	 erlangen 	 erkennen 	 erkentelycke 
rch	38	94	 gemarcheert 	 marcherende 	 versorcht 
rmo	31	94	 vermoeyt 	 vermogen 	 vermogende 
ovi	20	94	 geprovideert 	 provisie 	 beroovinghe 
ict	19	94	 victualie 	 gevictualieert 	 victorie 
lhi	4	94	 alhier 	 arriveertalhier 	 alhiei 
ckh	34	94	 packhuysen 	 redelyckheyt 	 reedelyckheyt 
 d*	44	93	 d*eylanden 	 d*onse 	 d*ed 
vas	28	93	 vastelyck 	 vaste 	 vastetyck 
lho	22	93	 alhoewel 	 anlhony 	 belhoonen 
elh	28	93	 gebelh 	 beselh 	 belhoonen 
mad	23	93	 armade 	 madyri 	 madyrj 
pag	16	93	 pagger 	 bepaggert 	 pagoden 
sac	42	93	 sach 	 sacken 	 versachte 
eba	41	93	 uytgebarsten 	 bebaechde 	 gebanthaeft 
tsa	30	93	 ontsagh 	 nootsaeckelyck 	 genootsaeckt 
yo 	13	93	 durramayo 	 dermayo 	 payo 
oti	25	92	 genegotieert 	 motie 	 negotijsren 
cq 	31	92	 leecq 	 tolcq 	 joncq 
ems	28	92	 willemsz 	 blixems-vuer 	 ruttems 
tsi	51	92	 schermutsinge 	 kitsil 	 schermutsingh 
 80	10	92	 80 	 800 	 8088.4 
11 	13	92	 1211 	 111 	 11 
iem	17	92	 niemant 	 liem 	 diemen 
 ft	2	92	 ft 	 ftboscruytjaerlycx 
ny 	17	91	 juny 	 anthony 	 anlhony 
sed	6	91	 sedert 	 sedige 	 sediamet 
aya	30	91	 orangkaya 	 orangcaya 	 caya 
iph	20	91	 oliphant 	 oliphanten 	 oliphants-tanden 
bt 	36	91	 hebt 	 versocbt 	 macbt 
rof	26	91	 getroffen 	 geproffiteert 	 proffyten 
exp	18	91	 expireeren 	 expireercn 	 expresse 
olo	35	91	 toloucke 	 lolobj 	 oloangh 
ygh	23	90	 vaertuyghen 	 chryghsmacht 	 vaertuygh 
lsc	38	90	 pistoolschoot 	 valsche 	 engelschen 
uyl	55	90	 uyl 	 vuylesieckte 	 schuylen 
env	33	90	 aenvolgende 	 daeraenvolgende 	 dienvolgende 
ouh	15	90	 touhender 	 louhoe 	 louhoeesen 
 uw	7	90	 uwe 	 uwen 	 uwc 
 fe	30	90	 feyt 	 feylen 	 feytelyckbeyt 
ac 	26	90	 thobac 	 siamsiac 	 calumbac 
nci	29	89	 principalen 	 geconcipieerde 	 principael 
cer	40	89	 fabriceren 	 ceram-laut 	 ceram 
cka	17	89	 paducka 	 schenckagie 	 bancka 
 19	24	89	 19*^0 	 19 	 195 
ntb	28	89	 ontbloot 	 ontbieden 	 ontbooden 
ydi	19	88	 tydingh 	 beleydinge 	 tydigh 
too	44	88	 pistoolschoot 	 verstoort 	 toomich 
ule	57	88	 periculeusen 	 meulen 	 meulens 
vys	8	88	 advys 	 advyseert 	 advysen 
uri	41	88	 gefouriert 	 langhdurige 	 furieus 
uae	28	88	 quaet 	 quaerten 	 bequaeme 
500	16	88	 500 	 55000 	 5000 
ylo	17	88	 byloopers 	 ceylon 	 ccylon 
ica	41	88	 predicanten 	 practicabel 	 predicant 
anj	27	88	 wawanj 	 oranj^icaya 	 panjangh 
got	21	87	 genegotieert 	 negotijsren 	 negotieerden 
 28	18	87	 28 	 280 	 28086 
ya 	32	87	 orangkaya 	 orangcaya 	 caya 
dvy	7	87	 advys 	 advyseert 	 advysen 
fic	33	87	 gequalificeerde 	 officieren 	 officier 
vic	20	87	 victualie 	 gevictualieert 	 victorie 
dro	53	87	 bedroeven 	 drooch 	 bedrogh 
iso	19	87	 guamisoen 	 guarnisoen 	 gemisoontenteert 
rbo	30	86	 verbont 	 verbooden 	 doorboorde 
apo	27	86	 indrapoura 	 geaposteert 	 ragiapour 
los	35	86	 ditlos 	 verlossinge 	 verloste 
hde	51	86	 vervoeghde 	 benoodighde 	 vraechden 
ute	33	86	 fauten 	 resolute 	 verstouten 
onl	37	86	 gewoonlycke 	 geconlinueert 	 onlfangen 
bor	42	86	 ciborj 	 verborgen 	 ceborj 
mby	5	86	 jamby 	 lambyse 	 jambynesen 
ncx	9	85	 conincx 	 *sconincx 	 gonincx 
ile	49	85	 johorilen 	 previlegien 	 capileyn 
nvo	23	85	 aenvolgende 	 daeraenvolgende 	 dienvolgende 
ita	33	85	 capitalen 	 inhabitanten 	 hospitael 
boi	11	85	 amboina 	 araboinse 	 amboinesen 
duc	19	84	 gereduceerl 	 paducka 	 paduck 
 22	15	84	 22 	 22000 	 228 
pon	38	84	 ponden 	 lampongh 	 proponeren 
 *t	10	84	 *t 	 *tsware 	 *tbyten 
kee	27	84	 verkeerdelyck 	 keert 	 keer 
17 	6	84	 17 	 617 	 3917 
mo 	11	84	 ullimo 	 ultimo 	 primo 
um 	30	84	 interum 	 hoecum 	 broeckum 
raf	36	84	 straffeh 	 straffen 	 gestraft 
you	6	84	 tayouanse 	 tayouan 	 yougende 
atr	15	83	 sumatra 	 matroosen 	 sumatrase 
ek 	23	83	 treek 	 jonek 	 coninek 
fan	21	83	 ontfangen 	 ontfanger 	 onlfangen 
won	27	83	 verwondert 	 gewonnen 	 verwonderen 
cto	15	83	 victorie 	 october 	 factoirs 
 21	15	83	 21 	 21060 	 213 
coy	5	83	 coyangh 	 occoy 	 coyanghs 
cbt	63	83	 waeracbtigh 	 versocbt 	 macbt 
asa	31	83	 modasar 	 casados 	 tannasarj 
vem	19	83	 gouvemeur-generael 	 (souvemeur 	 november 
 el	31	82	 elycke 	 elff 	 elck 
rsl	35	82	 onverslandigh 	 terslont 	 overslagen 
ear	16	82	 gearriveert 	 gearriveerl 	 ffearriveert 
tti	41	82	 musquettiers 	 wettige 	 besittinge 
lof	21	82	 loff 	 beloften 	 belofiflen 
dy 	16	82	 ady 	 clady 	 pady 
bac	31	82	 bacarj 	 touback 	 back 
uyn	31	82	 forluyne'baer 	 quynen 	 fortuyn 
rar	18	81	 contrarie 	 gerard 	 viraren 
rep	38	81	 geprepareerde 	 reputatie 	 geprepareert 
ril	16	81	 johorilen 	 april 	 vrilde 
ryg	24	81	 krygen 	 chryghsmacht 	 chryghsvolck 
yst	35	81	 duystere 	 gespyst 	 luysteren 
arm	34	81	 armade 	 arme 	 g'armeert 
 ye	22	81	 yemant 	 yelwes 	 yets 
tac	30	81	 tarnatacnsen 	 battachina 	 tacony 
opd	10	81	 opdat 	 opde 	 opdroegh 
sco	31	80	 gediscoureert 	 *sconincx 	 discourssen 
ian	43	80	 aliantie 	 ahlerliande 	 uolianders 
egi	31	80	 previlegien 	 begint 	 beginnen 
toi	28	80	 comptoirs 	 coniptoir 	 stoifen 
ded	20	80	 deden 	 oudedoor 	 dede 
 pu	28	80	 purpre 	 punct 	 punt 
ido	21	80	 ido 	 tidorees 	 tidoreesen 
avo	30	80	 avonts 	 avont 	 avontagie 
ece	9	80	 december 	 poulecera 	 speceryen 
aye	30	79	 sayer 	 zayer 	 payement 
rug	6	79	 rugge 	 brugge 	 terugh 
ias	33	79	 gelias 	 hollandias 	 indias 
tua	17	79	 situatie 	 victualie 	 tuanslaet 
lah	14	79	 eerlahgh 	 quimelaha 	 kimelaha 
fra	25	79	 franse 	 fransman 	 frans 
ei 	23	78	 mei 	 zeylei 	 goei 
pos	34	78	 posten 	 composlel 	 compostel 
eti	48	78	 gedetineerden 	 retireren 	 venlrietigh 
oro	26	78	 corop 	 choromandelscbe 	 gorontale 
awa	21	78	 dermawan 	 sawasse 	 sawack 
twy	25	78	 ongetwyffelt 	 ontwyffelyck 	 twyffelende 
ulp	18	77	 hulpe 	 bulpe 	 behulp 
fir	17	77	 firmalie 	 firmans 	 gefirmeerl 
gus	16	77	 augusto 	 augusly 	 augusty 
ffi	33	77	 ffi 	 officieren 	 hoeffiens 
ctu	25	77	 victualie 	 gevictualieert 	 actueelen 
24 	10	77	 24 	 19524 	 24724 
vra	35	77	 ondervraecht 	 vragende 	 vraechden 
vli	15	77	 vlieger 	 vliegenden 	 vliegertjen 
 26	16	77	 26661272 	 26 	 2673 
uho	11	77	 louhoe 	 iuhoude 	 louhoeesen 
iac	20	77	 siacalat 	 palliacatte 	 palliacatta 
poe	43	76	 voorspoedige 	 (spoelende 	 poerangara 
rem	34	76	 preminenlien 	 (extreme 	 remedie 
ref	33	76	 reformatie 	 refereren 	 treffelyck 
rdy	9	76	 waerdye 	 mardyckers 	 moerdyck 
uet	24	76	 musquettiers 	 musquetteryen 	 musquetcogel 
gua	19	76	 avantguarde 	 guarde 	 guamisoen 
*t 	3	76	 *t 	 spaengiaei*t 	 maei*t 
sme	21	76	 alsmede 	 opgesmeeten 	 besmet 
va 	12	76	 java 	 va 	 2007va 
pam	14	76	 pampier 	 pamanoucan 	 pamalangh 
300	7	76	 300 	 2300 	 3000 
edo	34	76	 gedooght 	 oudedoor 	 gedoleert 
imb	20	76	 tenimber 	 imbarqueren 	 palimbangh 
ray	18	76	 drayende 	 ray 	 crayen 
cab	21	76	 practicabel 	 cabo 	 manecabers 
gri	13	75	 grissee 	 grissce 	 negrie 
ool	37	75	 pistoolschoot 	 groolen 	 groole 
rl 	59	75	 gecapleerl 	 gereduceerl 	 wierl 
28 	11	75	 28 	 228 	 428 
mus	24	75	 musquettiers 	 musquetteryen 	 musquetcogel 
oew	8	75	 alhoewel 	 hoewel 	 (hoewel 
rce	21	75	 forcenburgh 	 porceleyn 	 porceleyne 
rab	36	75	 arabische 	 endrabhana 	 araboinse 
ses	15	75	 ses 	 deses 	 onses 
wys	17	75	 wysen 	 wyse 	 bewysen 
nov	9	75	 gerenoveerde 	 novo 	 november 
co 	24	74	 tico 	 molucco 	 tolucco 
tat	31	74	 reputatie 	 statelyck 	 protestatien 
ugg	4	74	 rugge 	 brugge 	 terugge 
bek	16	74	 onbekenl 	 bekent 	 bekomen 
ntf	14	74	 ontfangen 	 ontfanger 	 ontfanck 
lot	11	74	 vlote 	 lot 	 galllot 
bla	30	74	 blancke 	 blancken 	 bladeren 
ici	31	74	 officieren 	 participeeren 	 officier 
ghy	7	74	 ghy 	 ghylieden 	 datghy 
ats	34	74	 datse 	 atschynse 	 ^macfatsaemheyt 
wyf	25	74	 ongetwyffelt 	 ontwyffelyck 	 twyffelende 
ead	24	74	 geadverteert 	 geadsisteert 	 geadviseert 
asu	15	74	 casuaris-vogel 	 wasul 	 masulipatnam 
aud	24	74	 audiëntie 	 vaude 	 gebaudeert 
reu	46	74	 uylvocreude 	 despeschereu 	 affbreuck 
rwe	41	74	 daerwesende 	 verwesen 	 derwesa 
nca	25	74	 banca 	 manincabers 	 wancannaepamelangen 
igo	11	74	 trigo 	 barigo 	 ligor 
jes	23	74	 boontjes 	 pittjes 	 pitjes 
gun	23	73	 gunt 	 gunstigh 	 vergunt 
22 	9	73	 22 	 47522 	 822 
ayl	6	73	 thayl 	 ismayl 	 tayl 
oup	22	73	 troupen 	 troup 	 chaloupen 
nsl	23	73	 translatie 	 tuanslaet 	 aenslagh 
lty	10	73	 altyt 	 veeltyts 	 calty 
gul	16	73	 gulden 	 gulde 	 reguleren 
nly	18	73	 gewoonlycke 	 onlyde 	 doenlyck 
tid	15	73	 tidorees 	 tidoreesen 	 tidoreese 
opr	21	73	 oprechtelyck 	 oprechtigbeyt 	 oprecbtigbeyt 
oyt	11	72	 oyt 	 noyt 	 voltoyt 
 oc	15	72	 occasie 	 october 	 oculaire 
tfa	14	72	 ontfangen 	 jtfalacca 	 ontfanger 
sge	26	72	 insgelycx 	 huysgesin 	 iusgelyckx 
chl	58	72	 wachler 	 rechlelyck 	 echler 
ase	43	72	 sumatrase 	 bandasen 	 glasen 
ros	28	72	 negros 	 matrosen 	 malrosen 
ucx	2	72	 stucx 	 slucx 
ial	25	72	 materialen 	 nialcander 	 uialroosen 
rot	33	71	 protecteeren 	 trots 	 protest 
mei	7	71	 mei 	 vermeit 	 versameien 
ima	39	71	 panglima 	 bima 	 iman 
anl	40	71	 delinquanlen 	 gesanlen 	 ganlsche 
erp	41	71	 legerplaets 	 onderpant 	 scherp 
sda	15	71	 alsdan 	 rycksdaelders 	 dusdanigh 
til	31	71	 stil 	 stilswygens 	 distileren 
ipe	24	71	 participeeren 	 huipe 	 manipe 
wt 	11	71	 gebouwt 	 vernieuwt 	 getrouwt 
tri	35	71	 trigo 	 patria 	 maestricht 
21 	8	70	 321 	 21 	 821 
dom	25	70	 dominatie 	 ouderdom 	 dommecrachten 
rni	20	70	 vernielight 	 vernielt 	 guarnisoen 
