qü	2	3	 musqüets 	 tonqüin 
dn	3	3	 vdn 	 vendncns 	 nadnen 
\v	3	3	 \v 	 vl\v 	 \vaered 
m'	3	3	 om't 	 cuylenbm'gh 	 eem'ge 
7j	3	3	 27j 	 7j 	 47j 
4:	3	3	 13054:8:2 	 4:5 	 194574:3 
*^	3	3	 19*^0 	 i*^el 	 cruy«f*^ade 
^'	3	3	 tholvr^'heyt 	 ll^''deses;d'deenen 	 ^^'^^9 
-b	3	3	 crepel-bossige 	 cocus-boomen 	 schout-by-nacht 
 •	3	3	 •al 	 •tarnataense 	 •ende 
nï	3	3	 contentenïent 	 onïïer 	 nïetten 
xh	3	3	 cockxhuysen 	 geêxhibeert 	 exhibeerende 
-l	3	3	 ceram-laut 	 oost-lndise 	 -lont 
wé	3	3	 wéderslaen 	 hwélcke 	 wél 
éd	3	3	 wéderslaen 	 intercéderen 	 cleéden 
e6	3	3	 bene6cieren 	 dre60 	 ende6vi 
«e	2	3	 «erbiedelyck 	 «en 
r'	3	3	 tidor'ende 	 daer't 	 voor't 
wc	3	3	 uwc 	 wcge 	 wcchgesonden 
fq	3	3	 quofqmaniere 	 affquamen 	 afquam 
qm	3	3	 quofqmaniere 	 daerqmme 	 cocqmi 
ès	3	3	 gerèsolveert 	 dèse 	 geèstimeert 
-o	3	3	 non-observantie 	 cryghs-ojqqcieren 	 -onecnicheyt 
^w	3	3	 d^wh 	 ™v^r^,^^vv^t\!^w 	 ^w 
|)	3	3	 hel|)en 	 ondercoo|)man 	 doi|)en 
bk	3	3	 hendribk 	 wecbk)open 	 bk)ck 
ó 	3	3	 ló 	 oftó 	 5ó 
r,	3	3	 yser,.porceleyn 	 oprechtiger,als 	 xeraphin(sd'bhar,d'oliphants 
.p	3	3	 yser,.porceleyn 	 .piscadores 	 .patolen 
(k	2	3	 2(k 	 3(k 
'v	3	3	 'visite 	 'vreede 	 niet'verscheenen 
d)	3	3	 gayb(d)o 	 gd)rant 	 hd)bende 
k^	3	3	 verseeck^ren 	 hmaeck^n 	 ütk^adi 
yy	3	3	 yyanden 	 scbryyen 	 yyant 
jr	2	3	 madjrj 	 cattojr 
ëm	2	3	 geëmployeert 	 vëmieuwingh 
mf	2	3	 geêxamfaieert 	 circumferentie 
)s	3	3	 chx)ster 	 j2rcd[)sz 	 hackiem)selveovergelevert 
x)	3	3	 chx)ster 	 picx)l 	 l)eix)emde 
s6	3	3	 d*0ds6 	 2s6 	 s6 
8s	2	3	 8s 	 18s 
\r	3	3	 suytv\ryck 	 v\raren 	 v\ras 
«"	3	3	 ll«"daeraen 	 10«"ditto 	 24«"ditto 
i7	2	3	 i7i 	 i7sgewas 
êq	1	3	 geêquipeert 
ró	2	3	 prócure 	 daerónder 
tó	3	3	 oftó 	 tót 	 comptóirken 
h'	3	3	 gesh'lt 	 atch'yn 	 gilh'on 
wn	3	3	 cherrelwn 	 wnven 	 serrelwn 
üa	3	3	 negoüanten 	 jüan 	 tayoüan 
-e	2	3	 calcken-eylant 	 -ende 
fn	3	3	 affnemen 	 afnemende 	 coustumelyckefn 
<^	3	3	 <^^6s 	 pi<^l 	 <^^^u 
dè	3	3	 dèse 	 wreedèlyck 	 endè 
('	1	3	 ('t 
dk	3	3	 dkerboven 	 edk 	 ceylonendk 
üs	3	3	 (tsiüssonano 	 cüst 	 mirmoüsa 
qp	3	3	 4qp 	 gqpresenteert 	 qprstdaeehs 
.t	3	3	 vordere.twee 	 .tot 	 ed*.tiem 
1s	3	3	 1s3 	 1s440 	 1s8 
jp	3	3	 jpersoónea 	 conjp 	 qjppercoopman 
uï	3	3	 huïn 	 geruïneerde 	 huïpe 
s4	3	3	 1s440 	 s40 	 .s4 
ëx	2	3	 geëxcuseert 	 geëxpereert 
h^	3	3	 suh^ide 	 beh^rlyck 	 h^ft 
bg	3	3	 bgmont 	 gobgetii 	 bgie 
y2	2	3	 ioy2 	 y2 
gè	3	3	 jegènwoordigh 	 gèrams 	 beloouingè 
*c	3	3	 d*comp 	 d*c!omp 	 d*comptoiren 
4s	3	3	 244s2 	 4s 	 64s 
k2	3	3	 89k2 	 k25 	 k2 
bü	2	3	 abüys 	 forcenbürch 
^9	3	3	 ^^9 	 ^^'^^9 	 ^9 
üc	3	3	 vergenoücht 	 uytgeücht 	 doücker 
4i	3	3	 4iyt 	 234i>59 	 164it 
\a	3	3	 i\ae 	 \an 	 voorleedenjaeresy,daer\an 
bé	3	3	 bécomen 	 bén 	 combélh 
éc	3	3	 bécomen 	 gécultiveert 	 maécarenhas 
kv	3	3	 stockvis 	 afschrickvan 	 dehoeckvan 
4b	3	3	 14b 	 4b0 	 4b 
ké	3	3	 petackén 	 sieckélyck 	 gebruyckélyck 
'2	3	3	 /'2681 	 /'286456 	 incoops/'29092 
t,	3	3	 goudtdraet,l 	 t,d'selve 	 lant,synde 
uq	2	3	 heeuqua 	 aeuquamen 
8^	3	3	 8^/4 	 14188^^/32 	 238^/3 
/3	3	3	 4^/3 	 14188^^/32 	 238^/3 
1'	3	3	 1'ayouanse 	 1'anara 	 1'samen 
a-	2	3	 la-ala 	 ma-alam 
èy	3	3	 hebbèy 	 geèyschte 	 geèyndicht 
.m	3	3	 .macht 	 .maart 	 .mangsor 
èe	3	3	 èen 	 clèeden 	 hèefl 
2y	3	3	 2y 	 -2yde 	 2yi 
^7	3	3	 ^7en 	 ^7 	 .^7 
y^	3	3	 g'ey^mïhte 	 vany^loo 	 by^tannahittoemessin 
:4	2	3	 :4 	 10530:4 
}e	2	2	 l}eper 	 hebl}e 
l}	2	2	 l}eper 	 hebl}e 
rx	2	2	 20sturx 	 veurxken 
,s	2	2	 vyfligh,soo 	 lant,synde 
öu	2	2	 höuffysers 	 göuts 
<e	2	2	 dat<e 	 gesupple<ert 
.n	2	2	 .niet 	 .nu 
zp	2	2	 zpe 	 carmozpe 
-s	2	2	 capes-sarassa 	 vooi-s 
>o	2	2	 laml>oe 	 l>ootsgesellen 
xl	2	2	 geêxlimeeri 	 xvicxli 
0«	2	2	 20«n 	 10«"ditto 
l-	2	2	 crepel-bossige 	 oosl-indise 
,o	2	2	 '/,o 	 costen,ofle 
e<	2	2	 re<lelycke 	 gesupple<ert 
<l	2	2	 re<lelycke 	 <lat 
&e	2	2	 ré&el 	 versc&eyde 
6c	2	2	 bene6cieren 	 216corge 
s9	2	2	 s994 	 s9 
y'	2	2	 limoury's 	 wy't 
qj	2	2	 maqjan 	 qjppercoopman 
i-	2	2	 wiei-de 	 vooi-s 
ór	2	2	 authóriteyt 	 voórgaende 
i>	2	2	 uytgeroei>en 	 234i>59 
rè	2	2	 gerèsolveert 	 frèmlingh 
fm	2	2	 affmeeten 	 sydewofmen 
)a	2	2	 gei)asseerde 	 l)andeliers 
l|	2	2	 hel|)en 	 vol|(ende 
jk	2	2	 ojklat 	 jkren 
ön	2	2	 öntbooden 	 cöntingh 
öa	2	2	 böage 	 öaer 
aü	2	2	 vaü 	 consideraüen 
öo	2	2	 löo 	 öonnen 
ló	2	2	 ló 	 lóo 
ëf	2	2	 geëffectueert 	 briëff 
cö	2	2	 jacöb 	 cöntingh 
?e	2	2	 v?el 	 arri?eeren 
.5	2	2	 14466.5.8 	 18.7.5 
,.	2	2	 yser,.porceleyn 	 vyanden,.die 
2(	1	2	 2(k 
jl	2	2	 pattjlima 	 mjlien 
ös	2	2	 geöschapeert 	 choupös 
tü	2	2	 tüét 	 tüeger 
b(	2	2	 gayb(d)o 	 b(hidert 
öd	2	2	 eöde 	 oödewater 
êr	2	2	 furieusêr 	 maêr 
wf	2	2	 wflden 	 imwffsche 
oó	2	2	 voórgaende 	 jpersoónea 
y-	2	2	 caly-v\^angen 	 schout-by-nacht 
\^	2	2	 caly-v\^angen 	 v\^svoldaen 
i9	1	2	 i9 
tq	1	2	 uytquamen 
s(	2	2	 s(niderlingen 	 aens(^ggen 
jc	2	2	 vertrcjcken 	 jconde 
éb	2	2	 gébreck 	 géberchte 
t)	2	2	 t)ên 	 ont))oden 
.w	2	2	 .weynigh 	 niet.weynich 
/s	2	2	 '/s 	 s'/s 
d,	2	2	 d,e 	 toesond,waerdoor 
,e	2	2	 d,e 	 ,ende 
e(	2	2	 plaet8e(by 	 gere(;hticheeden 
*6	2	2	 /*6132.7,8 	 /*6435 
éo	2	2	 véors 	 éoppen 
qo	2	2	 aiqoopen 	 aqoopen 
'r	2	2	 ext'raordinarie 	 and're 
lq	2	2	 welqk 	 quelquepoutj 
l,	2	2	 l,namentlyck 	 metdenthol,daeropgecargeert 
n,	2	2	 vyanden,.die 	 costen,ofle 
m|	2	2	 im|h)rteren 	 lam|k)ngh 
ïd	2	2	 gelieiïde 	 oiïdatgenootsaeckt 
s.	2	2	 des.conincx 	 1516s.2.9 
3c	2	2	 13corgegoelonghs 	 13cn 
e;	2	2	 gouverne;nent 	 gede;ipositeerde 
6s	2	2	 1516s.2.9 	 <^^6s 
éh	2	2	 eéh 	 éhde 
rë	2	2	 fortrësse 	 voorschrëve 
qd	2	2	 laqde 	 eqde 
2v	2	2	 2vi 	 2vj 
^6	2	2	 <^^6s 	 1^6 
a£	2	2	 a£f 	 moesa£q 
nü	2	2	 voornamenüyck 	 vennüioen 
4'	2	2	 4'eenige 	 14'/2 
,a	2	2	 oprechtiger,als 	 rys,als 
«r	2	2	 v«raerop 	 e«re 
n;	2	2	 gewesen;dochvey 	 jaeren;behalven 
qq	2	2	 cryghs-ojqqcieren 	 geqqalificeerde 
qc	2	2	 cryghs-ojqqcieren 	 priqcipael 
jq	2	2	 cryghs-ojqqcieren 	 jqgens 
(r	2	2	 (representerende 	 (rondelyck 
yü	2	2	 syüde 	 capiteyü 
,w	2	2	 hadde,waeromme 	 toesond,waerdoor 
ót	2	2	 ótn 	 tót 
öy	2	2	 geöyscht 	 öyt 
:9	2	2	 2:9:3 	 29092:13:9 
))	2	2	 ont))oden 	 ))esettingh 
-n	2	2	 hongers-noot 	 schout-by-nacht 
a9	2	2	 a9 	 sai*a9sen 
i8	2	2	 berani8 	 i8v4 
4h	2	2	 14hondert 	 c4hinees 
'1	2	2	 /'1741 	 /'1183 
ói	2	2	 ambóina 	 comptóirken 
ël	2	2	 generaël 	 artificiële 
aë	2	2	 generaël 	 translaët 
tè	2	2	 tè 	 gepretèndeert 
nz	2	2	 unzemille 	 khanza 
*5	2	2	 /*54175 	 /*577 
jg	2	2	 jgeoost 	 afjgesonden 
)l	2	2	 picx)l 	 hel)l)en 
>b	2	2	 hd>ben 	 hd>bedde 
d>	2	2	 hd>ben 	 hd>bedde 
e\	2	2	 neve\fs 	 voorschre\e 
xb	1	2	 lixboa 
)c	2	2	 bk)ck 	 nk)chte 
ün	2	2	 ünde 	 üngangh 
*/	2	2	 10*/4 	 2*/2 
<f	2	2	 <f 	 d<f 
.u	2	2	 .uyt 	 jonghst.uyt 
2p	1	2	 2p 
.l	2	2	 öö...lü 	 op.lo 
jh	2	2	 jhoriten 	 jhda 
bè	2	2	 vendibèlste 	 hebbèy 
,m	2	2	 15maii,meede 	 ware,maer 
oö	2	2	 oödewater 	 voörs 
pé	2	2	 pér 	 pérsia 
ït	2	2	 gekielhaeït 	 bleeït 
n.	2	2	 conin.ck 	 in.dese 
.i	2	2	 nederl.intse 	 scli.iicfcagie 
[l	2	2	 [luytenants 	 [lacken 
4n	2	2	 4n 	 4nstantien 
s8	2	2	 1s8 	 s8 
9^	2	2	 19^4 	 9^2 
wb	2	2	 inwbonderen 	 caylwbos 
gq	2	2	 gqpresenteert 	 gqsonden 
9v	2	2	 9v2 	 1579vj 
óu	2	2	 sóude 	 visiapóui*sen 
>n	2	2	 ck>ninck 	 geyk>n 
k5	1	2	 k5 
b6	2	2	 1b6 	 b615 
dü	2	2	 codüdgh 	 dülo 
xv	2	2	 xviii 	 xvicxli 
wp	2	2	 geantwport 	 iwpective 
'n	2	2	 'neederlanderen 	 'nae 
*f	2	2	 12<*february 	 d*fluyt 
'p	2	2	 'peper 	 reaeld'picolingecocht 
ët	2	2	 translaët 	 piëtersz 
l*	2	2	 l*seyl 	 l*onswaerts 
fï	2	2	 deselfïs 	 fïuytschip 
'j	1	2	 l'jacu 
8v	2	2	 i8v4 	 8vi 
gê	1	2	 aengênomen 
ör	2	2	 voörs 	 pörtugeesen 
oè	2	2	 doènlyck 	 cargasoèn 
t.	2	2	 niet.weynich 	 jonghst.uyt 
fp	2	2	 afpresten 	 briefp 
yx	2	2	 dagelyxse 	 yx 
^3	2	2	 5^3 	 16^3 
vq	2	2	 vqldaen 	 vqlcht 
m)	2	2	 hackiem)selveovergelevert 	 m)p 
èm	2	2	 frèmlingh 	 bequaèm 
vï	2	2	 61vï 	 3vï 
£d	1	2	 £d 
4e	2	2	 24en 	 14en 
''	2	2	 ''s 	 ll^''deses;d'deenen 
\w	2	2	 \wsten 	 \wl 
pö	2	2	 choupös 	 pörtugeesen 
4v	2	2	 4v29 	 4v2 
*j	2	2	 d*joncke 	 d*jonck 
üo	2	2	 üominicus 	 (üoninck 
'^	2	2	 ^^'^^9 	 vi'^leeren 
wè	1	2	 wèl 
1k	2	2	 1k8880 	 1k 
"i	1	1	 "is 
0s	1	1	 20sturx 
-p	1	1	 diamant-pendanten 
*z	1	1	 t*zynen 
ïa	1	1	 aiïairen 
h,	1	1	 vyfligh,soo 
hö	1	1	 höuffysers 
t<	1	1	 dat<e 
gó	1	1	 gódt 
ód	1	1	 gódt 
(«	1	1	 («der 
«d	1	1	 («der 
-r	1	1	 diamant-ringen 
iê	1	1	 amonitiên 
9*	1	1	 19*^0 
"ö	1	1	 /"ötols 
/"	1	1	 /"ötols 
öt	1	1	 /"ötols 
'6	1	1	 /'64145 
/^	1	1	 /^45089:2:2 
•a	1	1	 •al 
/,	1	1	 '/,o 
/v	1	1	 /vry 
é&	1	1	 ré&el 
/g	1	1	 ^/g 
jv	1	1	 aerjvruchten 
m-	1	1	 ceram-laut 
eó	1	1	 gebreók 
ók	1	1	 gebreók 
ïo	1	1	 tïonincklycke 
tï	1	1	 tïonincklycke 
öi	1	1	 öide 
hó	1	1	 authóriteyt 
»e	1	1	 l»ehoorden 
l»	1	1	 l»ehoorden 
dq	1	1	 bemerckendq 
>g	1	1	 oork>gh 
•t	1	1	 •tarnataense 
^:	1	1	 de^:selven 
:s	1	1	 de^:selven 
u)	1	1	 heu)en 
n>	1	1	 n>et 
bö	1	1	 böage 
u\	1	1	 su\cx 
\c	1	1	 su\cx 
lö	1	1	 löo 
öb	1	1	 jacöb 
v?	1	1	 v?el 
üg	1	1	 ververssiügh 
mq	1	1	 vernomqn 
üé	1	1	 tüét 
qe	1	1	 sqecken 
)g	1	1	 oork)gh 
v]	1	1	 syde-v]in 
]i	1	1	 syde-v]in 
sê	1	1	 furieusêr 
^k	1	1	 ^kere 
«o	1	1	 «om 
'9	1	1	 /'944.9 
*w	1	1	 dei*waerts 
pq	1	1	 kopq 
zq	1	1	 zqn 
dï	1	1	 haddïffi 
ïf	1	1	 haddïffi 
hx	1	1	 chx)ster 
0d	1	1	 d*0ds6 
*0	1	1	 d*0ds6 
t(	1	1	 gest(^t 
8t	1	1	 c!ompo8tel 
o8	1	1	 c!ompo8tel 
aï	1	1	 commaïideur 
ïi	1	1	 commaïideur 
n*	1	1	 en*pertye 
«t	1	1	 «tegen 
v<	1	1	 v<raren 
<r	1	1	 v<raren 
)ê	1	1	 t)ên 
l«	1	1	 ll«"daeraen 
•e	1	1	 •ende 
8e	1	1	 plaet8e(by 
t8	1	1	 plaet8e(by 
jm	1	1	 jmiy 
jy	1	1	 gejyck 
cé	1	1	 intercéderen 
,8	1	1	 /*6132.7,8 
7,	1	1	 /*6132.7,8 
ww	1	1	 touwwerck 
öc	1	1	 pröcure 
rö	1	1	 pröcure 
,c	1	1	 ,ceylon 
qk	1	1	 welqk 
ïö	1	1	 ïö 
óc	1	1	 prócure 
,n	1	1	 l,namentlyck 
b2	1	1	 b277 
n2	1	1	 wasden28 
vp	1	1	 brievpn 
*u	1	1	 door*usurpatie 
r*	1	1	 door*usurpatie 
|h	1	1	 im|h)rteren 
h)	1	1	 im|h)rteren 
"h	1	1	 "hem 
wv	1	1	 iwveugemelte 
/0	1	1	 /0 
ïï	1	1	 onïïer 
*4	1	1	 /*4773 
«i	1	1	 «itters 
2c	1	1	 de2cleynste 
e2	1	1	 de2cleynste 
 §	1	1	 §ynde 
§y	1	1	 §ynde 
h.	1	1	 tingangh.van 
;n	1	1	 gouverne;nent 
/t	1	1	 /tvertreck 
vè	1	1	 vèrlateo 
t6	1	1	 wasgenaemt6uatpo;deselvehadde 
6u	1	1	 wasgenaemt6uatpo;deselvehadde 
o;	1	1	 wasgenaemt6uatpo;deselvehadde 
èc	1	1	 èchade 
xz	1	1	 dircxz 
o#	1	1	 o#ü 
#ü	1	1	 o#ü 
<5	1	1	 vo<5rs 
5r	1	1	 vo<5rs 
o<	1	1	 vo<5rs 
5g	1	1	 bequamend*onseeendodeende5gequetsten 
e5	1	1	 bequamend*onseeendodeende5gequetsten 
$a	1	1	 cabes$a 
s$	1	1	 cabes$a 
£f	1	1	 a£f 
o'	1	1	 noo'digh 
e/	1	1	 uytvoerende/mitsgaders 
/m	1	1	 uytvoerende/mitsgaders 
£s	1	1	 £scoursén 
v«	1	1	 v«raerop 
sx	1	1	 sulsx 
.ë	1	1	 u.ë 
xm	1	1	 maxmiliaen 
éa	1	1	 réach 
)y	1	1	 waeri)y 
éq	1	1	 geéquipeert 
n#	1	1	 n#er 
#e	1	1	 n#er 
jü	1	1	 jüan 
\!	1	1	 ™v^r^,^^vv^t\!^w 
!^	1	1	 ™v^r^,^^vv^t\!^w 
^,	1	1	 ™v^r^,^^vv^t\!^w 
t\	1	1	 ™v^r^,^^vv^t\!^w 
™v	1	1	 ™v^r^,^^vv^t\!^w 
 ™	1	1	 ™v^r^,^^vv^t\!^w 
,^	1	1	 ™v^r^,^^vv^t\!^w 
6y	1	1	 6y 
!h	1	1	 c!hristen 
nö	1	1	 cammonnö 
dö	1	1	 dö 
7-	1	1	 7-auffustvl 
2l	1	1	 1032lio:16 
o:	1	1	 1032lio:16 
4q	1	1	 4qp 
öx	1	1	 geöxcuseert 
xq	1	1	 exquis 
9d	1	1	 159duysent 
a2	1	1	 a2 
n3	1	1	 tegen3 
r;	1	1	 waer;daeromme 
s3	1	1	 1s3 
o|	1	1	 ondercoo|)man 
*1	1	1	 /*11104.18.1 
.0	1	1	 50.00 
j)	1	1	 j)ock 
6ö	1	1	 6ö 
3p	1	1	 3peelen 
:7	1	1	 2435:7 
.r	1	1	 .rycke 
 !	1	1	 !s 
!s	1	1	 !s 
0^	1	1	 80^18:11:8 
bó	1	1	 ambóina 
s*	1	1	 mitsgaders*ontrent 
-m	1	1	 sergeant-mayor 
,v	1	1	 ,volck 
gö	1	1	 göuts 
i<	1	1	 pi<^l 
3(	1	1	 3(k 
ïk	1	1	 aiïkeer 
a<	1	1	 wanghsa<yepa 
<y	1	1	 wanghsa<yepa 
k0	1	1	 43k0 
3k	1	1	 43k0 
i]	1	1	 novei]ri)er 
]r	1	1	 novei]ri)er 
o5	1	1	 so5 
\f	1	1	 neve\fs 
8o	1	1	 8oude 
^.	1	1	 gomp^.van 
vw	1	1	 "vwlies 
"v	1	1	 "vwlies 
3s	1	1	 de43selffs 
e4	1	1	 de43selffs 
u^	1	1	 cau^^els 
4)	1	1	 4)ff 
)f	1	1	 4)ff 
;i	1	1	 gede;ipositeerde 
vk	1	1	 vk)ote 
0*	1	1	 10*/4 
o7	1	1	 io74 
dê	1	1	 dê 
ê 	1	1	 dê 
s2	1	1	 244s2 
pü	1	1	 coopüianschappen 
bp	1	1	 bpae 
lé	1	1	 cléyn 
,6	1	1	 ,60 
1a	1	1	 121astenrys 
|i	1	1	 wechgeslee|it 
e|	1	1	 wechgeslee|it 
c&	1	1	 versc&eyde 
9k	1	1	 89k2 
h*	1	1	 alh*antie 
cè	1	1	 cènto 
kq	1	1	 kq 
..	1	1	 öö...lü 
ö.	1	1	 öö...lü 
öö	1	1	 öö...lü 
lü	1	1	 öö...lü 
5m	1	1	 15maii,meede 
i,	1	1	 15maii,meede 
7d	1	1	 17dooden 
aê	1	1	 maêr 
2ö	1	1	 2ö 
)q	1	1	 ck)qun 
vz	1	1	 vz 
0b	1	1	 80bhar 
$u	1	1	 cloot$uycker 
t$	1	1	 cloot$uycker 
xw	1	1	 orangelxwm 
wm	1	1	 orangelxwm 
$o	1	1	 $omme 
 $	1	1	 $omme 
(;	1	1	 gere(;hticheeden 
;h	1	1	 gere(;hticheeden 
i\	1	1	 i\ae 
)b	1	1	 hd)bende 
l.	1	1	 nederl.intse 
»w	1	1	 »w 
 »	1	1	 »w 
d[	1	1	 j2rcd[)sz 
[)	1	1	 j2rcd[)sz 
j2	1	1	 j2rcd[)sz 
2r	1	1	 j2rcd[)sz 
[d	1	1	 -[des 
-[	1	1	 -[des 
df	1	1	 hadf 
°d	1	1	 17*°derselver 
7*	1	1	 17*°derselver 
*°	1	1	 17*°derselver 
'k	1	1	 'k 
>h	1	1	 l>har 
(y	1	1	 (ydich 
oé	1	1	 hoé 
d(	1	1	 d(it 
&ü	1	1	 t&ü 
t&	1	1	 t&ü 
só	1	1	 sóude 
óv	1	1	 óvergelevert 
ëi	1	1	 coëiptoir 
oë	1	1	 coëiptoir 
ïp	1	1	 huïpe 
3g	1	1	 3g 
vó	1	1	 vóorschreve 
s7	1	1	 s748 
v(	1	1	 v(m 
9s	1	1	 sai*a9sen 
"e	1	1	 "ende 
gë	1	1	 gëremonstreert 
-'	1	1	 -'s 
/j	1	1	 '/j 
~r	1	1	 ~~r 
~~	1	1	 ~~r 
 ~	1	1	 ~~r 
)d	1	1	 ei)de 
<*	1	1	 12<*february 
2<	1	1	 12<*february 
[p	1	1	 [palembang 
cw	1	1	 bcwaert 
|k	1	1	 lam|k)ngh 
s[	1	1	 s[oupos 
[o	1	1	 s[oupos 
,l	1	1	 goudtdraet,l 
cv	1	1	 overgelcvert 
hk	1	1	 knechkens 
óp	1	1	 ópra 
_ 	1	1	 _ 
 _	1	1	 _ 
w7	1	1	 w7t 
7t	1	1	 w7t 
ïè	1	1	 ïè 
>5	1	1	 234i>59 
 )	1	1	 ))esettingh 
rz	1	1	 verzonden 
gw	1	1	 bagwale 
l\	1	1	 vl\v 
cü	1	1	 cüst 
ég	1	1	 genégentheyt 
[^	1	1	 [^tc 
9p	1	1	 9p 
(]	1	1	 (]oluaringer 
]o	1	1	 (]oluaringer 
0q	1	1	 130q 
«u	1	1	 «uilen 
i.	1	1	 scli.iicfcagie 
)p	1	1	 m)p 
êv	1	1	 geêvertueert 
*g	1	1	 d*geëyschte 
b^	1	1	 sb^g 
a3	1	1	 a30 
4/	1	1	 14/biasen 
/b	1	1	 14/biasen 
*8	1	1	 /*819321 
-8	1	1	 -80 
*h	1	1	 d*heere 
1v	1	1	 61vï 
7ï	1	1	 87ï 
bë	1	1	 bësyden 
pó	1	1	 visiapóui*sen 
hq	1	1	 hqllant 
6l	1	1	 146lyï 
yï	1	1	 146lyï 
vë	1	1	 vëmieuwingh 
0,	1	1	 10,15 
,1	1	1	 10,15 
[?	1	1	 [?j 
?j	1	1	 [?j 
kè	1	1	 maeckèn 
5ó	1	1	 5ó 
^b	1	1	 ^brouck 
qy	1	1	 cqyangh 
êd	1	1	 beêdicht 
i5	1	1	 i5 
tê	1	1	 geraportêert 
êe	1	1	 geraportêert 
d<	1	1	 d<f 
 %	1	1	 %0 
%0	1	1	 %0 
 |	1	1	 |net 
|n	1	1	 |net 
€n	1	1	 €nde 
 €	1	1	 €nde 
4«	1	1	 24«"ditto 
.f	1	1	 eerw.f 
w.	1	1	 eerw.f 
 >	1	1	 >tye 
>t	1	1	 >tye 
e*	1	1	 te*passeeren 
ï^	1	1	 ï^a 
s,	1	1	 rys,als 
h;	1	1	 genaemtpanuuaratjangangh;daerinne 
\n	1	1	 \nlde 
<t	1	1	 <t 
sè	1	1	 hetsèlve 
'q	1	1	 'quamen 
5p	1	1	 5p 
-2	1	1	 -2yde 
c-	1	1	 arac-copiens 
0r	1	1	 750realen 
"3	1	1	 "34 
£q	1	1	 moesa£q 
ïu	1	1	 fïuytschip 
yè	1	1	 gedyèn 
ö1	1	1	 ö17436 
vg	1	1	 cavghanghs 
üt	1	1	 ütk^adi 
(3	1	1	 166(35:1 
6(	1	1	 166(35:1 
l3	1	1	 al365 
^8	1	1	 341782^8 
lë	1	1	 lë 
s;	1	1	 ll^''deses;d'deenen 
f^	1	1	 f^geran 
2g	1	1	 2g 
n"	1	1	 den"president 
"p	1	1	 den"president 
b8	1	1	 3b8 
9b	1	1	 14969b 
ü'	1	1	 ü'advisen 
ëe	1	1	 ëendracht 
g[	1	1	 conting[b 
[b	1	1	 conting[b 
"r	1	1	 "rn 
zc	1	1	 zceluyden 
?s	1	1	 a?s 
a?	1	1	 a?s 
i?	1	1	 arri?eeren 
'8	1	1	 /'8028 
p.	1	1	 op.lo 
a'	1	1	 tega'l 
3e	1	1	 3eltr8 
r8	1	1	 3eltr8 
|(	1	1	 vol|(ende 
èt	1	1	 nièt 
mï	1	1	 g'ey^mïhte 
ïh	1	1	 g'ey^mïhte 
»r	1	1	 qu»rtieren 
u»	1	1	 qu»rtieren 
(ü	1	1	 (üoninck 
>m	1	1	 ck>melis 
y)	1	1	 civy)enprys 
;s	1	1	 ;sal 
(j	1	1	 (j 
g*	1	1	 g*obligeert 
;m	1	1	 m;mieren 
m;	1	1	 m;mieren 
e«	1	1	 e«re 
bf	1	1	 bfaiy 
3«	1	1	 3«n 
.^	1	1	 .^7 
lè	1	1	 clèeden 
n]	1	1	 con]p 
]p	1	1	 con]p 
;*	1	1	 ;*soo 
'y	1	1	 atch'yn 
*n	1	1	 d*nay 
yq	1	1	 byquan 
éü	1	1	 eéüich 
hè	1	1	 hèefl 
<x	1	1	 moluc<x 
c<	1	1	 moluc<x 
r\	1	1	 voorleedenjaeresy,daer\an 
y,	1	1	 voorleedenjaeresy,daer\an 
sï	1	1	 sïen 
1)	1	1	 1)estemder 
2'	1	1	 2'/2 
"l	1	1	 "lasten 
n(	1	1	 xeraphin(sd'bhar,d'oliphants 
èi	1	1	 èinnen 
c4	1	1	 c4hinees 
*.	1	1	 ed*.tiem 
*r	1	1	 d*ryp 
0®	1	1	 30®n 
®n	1	1	 30®n 
n7	1	1	 tegen7 
i|	1	1	 doi|)en 
nó	1	1	 genóomen 
&k	1	1	 e&k 
e&	1	1	 e&k 
z^	1	1	 z^l 
rü	1	1	 vaerüiuygen 
"/	1	1	 "/ie 
7'	1	1	 17'/4 
/9	1	1	 35^/9 
ëv	1	1	 voorschrëve 
k8	1	1	 1k8880 
£a	1	1	 £assimir 
2m	1	1	 12meypassatooverleeden 
^x	1	1	 i^xamana 
\e	1	1	 voorschre\e 
p/	1	1	 p/2 
d.	1	1	 d.at 
jf	1	1	 hoojft 
s/	1	1	 incoops/'29092 
2*	1	1	 2*/2 
qg	1	1	 jqgens 
qw	1	1	 iqwoonderen 
;b	1	1	 jaeren;behalven 
"j	1	1	 24^"julyover 
^"	1	1	 24^"julyover 
*q	1	1	 d*questie 
$^	1	1	 c(mi$^iinme 
c(	1	1	 c(mi$^iinme 
i$	1	1	 c(mi$^iinme 
ü;	1	1	 miü;gaders 
;g	1	1	 miü;gaders 
2k	1	1	 2k 
(4	1	1	 (4 
j7	1	1	 j7en 
:l	1	1	 :2:l4 
l4	1	1	 :2:l4 
c6	1	1	 c6nditien 
6n	1	1	 c6nditien 
'u	1	1	 s'u 
wq	1	1	 wq 
y«	1	1	 cruy«f*^ade 
«f	1	1	 cruy«f*^ade 
f*	1	1	 cruy«f*^ade 
;^	1	1	 ;^den 
(2	1	1	 (25 
8d	1	1	 18d 
