27	o11i1	^^U
27	o11i1	^^i
27	o11i1	^^n
27	o11i1	a(F
27	o11i1	a(T
27	o11i1	aan
27	o11i1	bal
27	o11i1	d<f
27	o11i1	dai
27	o11i1	dal
27	o11i1	dan
27	o11i1	dat
27	o11i1	don
27	o11i1	gau
27	o11i1	o#Ü
27	o11i1	ook
27	o11i1	opH
27	o11i1	opl
27	o11i1	opt
27	o11i1	pan
27	o11i1	pat
27	o11i1	pau
27	o11i1	pot
26	i1o11i1	1061
26	i1o11i1	1991
26	i1o11i1	Babj
26	i1o11i1	Boon
26	i1o11i1	Door
26	i1o11i1	I^^t
26	i1o11i1	Iaat
26	i1o11i1	Joan
26	i1o11i1	Lopj
26	i1o11i1	Nabi
26	i1o11i1	P^^l
26	i1o11i1	Raat
26	i1o11i1	TOor
26	i1o11i1	Toon
26	i1o11i1	Toor
26	i1o11i1	hadf
26	i1o11i1	hadl
26	i1o11i1	hadt
26	i1o11i1	hoon
26	i1o11i1	l)on
26	i1o11i1	lagh
26	i1o11i1	loot
26	i1o11i1	noot
26	i1o11i1	raat
26	i1o11i1	radt
26	i1o11i1	root
23	o111i1	(dat
23	o111i1	(opt
23	o111i1	^oor
23	o111i1	badt
23	o111i1	bbar
23	o111i1	boon
23	o111i1	boot
23	o111i1	daar
23	o111i1	dagh
23	o111i1	dodi
23	o111i1	dogh
23	o111i1	doof
23	o111i1	dooi
23	o111i1	dool
23	o111i1	door
23	o111i1	doot
23	o111i1	dpor
23	o111i1	gaan
23	o111i1	gaat
23	o111i1	oook
23	o111i1	padi
23	o111i1	padj
23	o111i1	padt
22	i111	111
22	i111	Dit
22	i111	Diu
22	i111	Elj
22	i111	Hun
22	i111	Int
22	i111	Nul
22	i111	Pit
22	i111	Tin
22	i111	ffi
22	i111	fif
22	i111	fin
22	i111	hnn
22	i111	hun
22	i111	inl
22	i111	int
22	i111	lil
22	i111	nun
22	i111	nut
22	i111	tin
22	i111	tjn
22	i111	uit
22	i11o1c1i1	Bk)ck
22	i11o1c1i1	Block
22	i11o1c1i1	Brack
22	i11o1c1i1	Engel
22	i11o1c1i1	Inden
22	i11o1c1i1	Jiaer
22	i11o1c1i1	Libet
22	i11o1c1i1	Thaer
22	i11o1c1i1	iiaer
22	i11o1c1i1	iioch
22	i11o1c1i1	inaer
22	i11o1c1i1	inden
22	i11o1c1i1	inder
22	i11o1c1i1	knden
22	i11o1c1i1	krack
22	i11o1c1i1	liber
22	i11o1c1i1	lioch
22	i11o1c1i1	niaer
22	i11o1c1i1	rÉach
22	i11o1c1i1	thael
22	i11o1c1i1	traen
22	i11o1c1i1	trock
22	i1o1i11c1i1	Banjen
22	i1o1i11c1i1	Banjer
22	i1o1i11c1i1	Barker
22	i1o1i11c1i1	Daniel
22	i1o1i11c1i1	Doulet
22	i1o1i11c1i1	Natiën
22	i1o1i11c1i1	fauten
22	i1o1i11c1i1	forten
22	i1o1i11c1i1	fouten
22	i1o1i11c1i1	hakken
22	i1o1i11c1i1	harten
22	i1o1i11c1i1	houten
22	i1o1i11c1i1	kannen
22	i1o1i11c1i1	karren
22	i1o1i11c1i1	konnen
22	i1o1i11c1i1	kotten
22	i1o1i11c1i1	lonten
22	i1o1i11c1i1	natiën
22	i1o1i11c1i1	rollen
22	i1o1i11c1i1	tollen
22	i1o1i11c1i1	tonnen
22	i1o1i11c1i1	totter
21	i1v1i1	IVi
21	i1v1i1	Lyn
21	i1v1i1	Uyt
21	i1v1i1	fyn
21	i1v1i1	iVi
21	i1v1i1	iVj
21	i1v1i1	iyi
21	i1v1i1	iyl
21	i1v1i1	lYj
21	i1v1i1	lyl
21	i1v1i1	lyn
21	i1v1i1	lyt
21	i1v1i1	nyt
21	i1v1i1	tyi
21	i1v1i1	tyl
21	i1v1i1	tyn
21	i1v1i1	tyt
21	i1v1i1	uyl
21	i1v1i1	uyr
21	i1v1i1	uyt
21	i1v1i1	üyt
21	o11	60
21	o11	66
21	o11	69
21	o11	6Ö
21	o11	90
21	o11	96
21	o11	Op
21	o11	^0
21	o11	^9
21	o11	^a
21	o11	^o
21	o11	aO
21	o11	ad
21	o11	ao
21	o11	ba
21	o11	da
21	o11	do
21	o11	dö
21	o11	op
21	o11	pa
21	o11	pp
21	o11i11c1i1	(allen
21	o11i11c1i1	balien
21	o11i11c1i1	baltet
21	o11i11c1i1	bannen
21	o11i11c1i1	barten
21	o11i11c1i1	batick
21	o11i11c1i1	bollen
21	o11i11c1i1	botter
21	o11i11c1i1	bouten
21	o11i11c1i1	daiter
21	o11i11c1i1	dalter
21	o11i11c1i1	datier
21	o11i11c1i1	datter
21	o11i11c1i1	dattet
21	o11i11c1i1	pannen
21	o11i11c1i1	poinct
21	o11i11c1i1	pollen
21	o11i11c1i1	polten
21	o11i11c1i1	potjen
21	o11i11c1i1	potten
21	o11i11c1i1	öonnen
20	i11c1i1	Hier
20	i11c1i1	Ijen
20	i11c1i1	Jiet
20	i11c1i1	Nieu
20	i11c1i1	Piet
20	i11c1i1	Tiel
20	i11c1i1	fier
20	i11c1i1	hier
20	i11c1i1	inet
20	i11c1i1	lief
20	i11c1i1	liet
20	i11c1i1	niel
20	i11c1i1	niet
20	i11c1i1	nieu
20	i11c1i1	nièt
20	i11c1i1	riet
20	i11c1i1	tier
20	i11c1i1	tüét
20	i11c1i1	uiet
20	i11c1i1	|net
20	i1c1o1c1i1	Heden
20	i1c1o1c1i1	Pedel
20	i1c1o1c1i1	Reden
20	i1c1o1c1i1	Tegen
20	i1c1o1c1i1	heden
20	i1c1o1c1i1	i*^el
20	i1c1o1c1i1	jegen
20	i1c1o1c1i1	leder
20	i1c1o1c1i1	legen
20	i1c1o1c1i1	leger
20	i1c1o1c1i1	lepel
20	i1c1o1c1i1	neder
20	i1c1o1c1i1	negen
20	i1c1o1c1i1	reacl
20	i1c1o1c1i1	reael
20	i1c1o1c1i1	reden
20	i1c1o1c1i1	regel
20	i1c1o1c1i1	regen
20	i1c1o1c1i1	ré&el
20	i1c1o1c1i1	tegen
19	i1o11	100
19	i1o11	106
19	i1o11	109
19	i1o11	160
19	i1o11	190
19	i1o11	199
19	i1o11	1^6
19	i1o11	BOO
19	i1o11	Doa
19	i1o11	had
19	i1o11	idO
19	i1o11	l^a
19	i1o11	lag
19	i1o11	lap
19	i1o11	lÓO
19	i1o11	löO
19	i1o11	nog
19	i1o11	top
19	i1o11	ï^a
19	i1o1c1i1c1i1	Backer
19	i1o1c1i1c1i1	Edelen
19	i1o1c1i1c1i1	hacken
19	i1o1c1i1c1i1	haelen
19	i1o1c1i1c1i1	haeren
19	i1o1c1i1c1i1	hoeren
19	i1o1c1i1c1i1	jacren
19	i1o1c1i1c1i1	jaeren
19	i1o1c1i1c1i1	koeien
19	i1o1c1i1c1i1	l)eter
19	i1o1c1i1c1i1	laelen
19	i1o1c1i1c1i1	laeleu
19	i1o1c1i1c1i1	laeten
19	i1o1c1i1c1i1	locken
19	i1o1c1i1c1i1	naehet
19	i1o1c1i1c1i1	raelen
19	i1o1c1i1c1i1	rocken
19	i1o1c1i1c1i1	roeren
19	i1o1c1i1c1i1	taefel
19	o1i111c1i1	Oukier
19	o1i111c1i1	Ourien
19	o1i111c1i1	alhief
19	o1i111c1i1	alhiei
19	o1i111c1i1	alhier
19	o1i111c1i1	binnen
19	o1i111c1i1	binuen
19	o1i111c1i1	bitter
19	o1i111c1i1	bjnnen
19	o1i111c1i1	bunnen
19	o1i111c1i1	giflen
19	o1i111c1i1	giften
19	o1i111c1i1	guiten
19	o1i111c1i1	gunnen
19	o1i111c1i1	ontren
19	o1i111c1i1	onïïer
19	o1i111c1i1	punten
19	o1i111c1i1	putten
19	o1i111c1i1	quinen
18	i1c11i1	Deen
18	i1c11i1	Heer
18	i1c11i1	Leek
18	i1c11i1	heek
18	i1c11i1	heel
18	i1c11i1	heen
18	i1c11i1	heer
18	i1c11i1	heet
18	i1c11i1	keel
18	i1c11i1	keer
18	i1c11i1	leek
18	i1c11i1	leen
18	i1c11i1	leer
18	i1c11i1	leet
18	i1c11i1	neen
18	i1c11i1	reek
18	i1c11i1	reet
18	i1c11i1	teer
18	o11i1o1c1i1	(Onder
18	o11i1o1c1i1	(onder
18	o11i1o1c1i1	^^nden
18	o11i1o1c1i1	banden
18	o11i1o1c1i1	bonden
18	o11i1o1c1i1	borael
18	o11i1o1c1i1	borger
18	o11i1o1c1i1	darden
18	o11i1o1c1i1	dorpen
18	o11i1o1c1i1	gangen
18	o11i1o1c1i1	golden
18	o11i1o1c1i1	golock
18	o11i1o1c1i1	gongen
18	o11i1o1c1i1	gordel
18	o11i1o1c1i1	gouden
18	o11i1o1c1i1	oproer
18	o11i1o1c1i1	panden
18	o11i1o1c1i1	ponden
17	i1o1i11o1	Boffo
17	i1o1i11o1	Bouro
17	i1o1i11o1	Donna
17	i1o1i11o1	Douta
17	i1o1i11o1	Hatib
17	i1o1i11o1	Hatip
17	i1o1i11o1	Louha
17	i1o1i11o1	Nalla
17	i1o1i11o1	Noula
17	i1o1i11o1	Panto
17	i1o1i11o1	Patra
17	i1o1i11o1	Paulo
17	i1o1i11o1	Porto
17	i1o1i11o1	Poulo
17	i1o1i11o1	Rania
17	i1o1i11o1	Tanna
17	i1o1i11o1	tanna
17	i1o1i11o1i1o1i1	Bantangh
17	i1o1i11o1i1o1i1	Batlangh
17	i1o1i11o1i1o1i1	Battangh
17	i1o1i11o1i1o1i1	Boulangh
17	i1o1i11o1i1o1i1	Boulongh
17	i1o1i11o1i1o1i1	Hallarat
17	i1o1i11o1i1o1i1	Hoilandt
17	i1o1i11o1i1o1i1	Hollandt
17	i1o1i11o1i1o1i1	Houlangh
17	i1o1i11o1i1o1i1	Jortangh
17	i1o1i11o1i1o1i1	Lannangh
17	i1o1i11o1i1o1i1	Nouhatou
17	i1o1i11o1i1o1i1	Panjangh
17	i1o1i11o1i1o1i1	Tollongh
17	i1o1i11o1i1o1i1	roltangh
17	i1o1i11o1i1o1i1	rotlangh
17	i1o1i11o1i1o1i1	rottangh
17	o11c1i1c1i1	aderen
17	o11c1i1c1i1	baelen
17	o11c1i1c1i1	baeren
17	o11c1i1c1i1	boeken
17	o11c1i1c1i1	boeren
17	o11c1i1c1i1	boeten
17	o11c1i1c1i1	dacken
17	o11c1i1c1i1	daelen
17	o11c1i1c1i1	daeren
17	o11c1i1c1i1	doeken
17	o11c1i1c1i1	gaeren
17	o11c1i1c1i1	openen
17	o11c1i1c1i1	packeD
17	o11c1i1c1i1	packen
17	o11c1i1c1i1	packet
17	o11c1i1c1i1	packeu
17	o11c1i1c1i1	poelen
17	s1i1o1c1i1	Sfaen
17	s1i1o1c1i1	Sibet
17	s1i1o1c1i1	slach
17	s1i1o1c1i1	slacn
17	s1i1o1c1i1	slaef
17	s1i1o1c1i1	slaeh
17	s1i1o1c1i1	slaen
17	s1i1o1c1i1	slaet
17	s1i1o1c1i1	slaeu
17	s1i1o1c1i1	st^ck
17	s1i1o1c1i1	stack
17	s1i1o1c1i1	stael
17	s1i1o1c1i1	staen
17	s1i1o1c1i1	staet
17	s1i1o1c1i1	staét
17	s1i1o1c1i1	stock
17	s1i1o1c1i1	stoel
16	c1o1i11c1i1	Conick
16	c1o1i11c1i1	Conien
16	c1o1i11c1i1	cannen
16	c1o1i11c1i1	canten
16	c1o1i11c1i1	carren
16	c1o1i11c1i1	conien
16	c1o1i11c1i1	conneU
16	c1o1i11c1i1	connen
16	c1o1i11c1i1	conuen
16	c1o1i11c1i1	corlen
16	c1o1i11c1i1	correl
16	c1o1i11c1i1	corten
16	c1o1i11c1i1	corter
16	c1o1i11c1i1	cotnen
16	c1o1i11c1i1	coüien
16	c1o1i11c1i1	eannen
16	i1111o1	BENTO
16	i1111o1	Ditto
16	i1111o1	HilIa
16	i1111o1	Hilla
16	i1111o1	Hilta
16	i1111o1	Hitta
16	i1111o1	INtto
16	i1111o1	Julio
16	i1111o1	Junio
16	i1111o1	Linia
16	i1111o1	PEDRO
16	i1111o1	Pinto
16	i1111o1	Punlo
16	i1111o1	Punto
16	i1111o1	niira
16	i1111o1	nilla
16	i1c11i11	Beert
16	i1c11i11	HeerI
16	i1c11i11	Recht
16	i1c11i11	hecht
16	i1c11i11	heefl
16	i1c11i11	heeft
16	i1c11i11	heelt
16	i1c11i11	hèefl
16	i1c11i11	keert
16	i1c11i11	lecht
16	i1c11i11	leeft
16	i1c11i11	leert
