Quey	14
Revengie	14
Roch	14
Westhoven	14
balcken	14
begroet	14
beneden	14
bericht	14
bevinden	14
blycken	14
bouwen	14
cap	14
commen	14
continueren	14
daemae	14
dapper	14
defentie	14
derrewaerts	14
derwaerls	14
dienste	14
discours	14
dus	14
ettelycke	14
firman	14
foelie	14
gastos	14
gedreven	14
geerne	14
geheele	14
gelias	14
genavigeert	14
genouchsaem	14
geraken	14
gereeckent	14
geseght	14
gesondene	14
getracteert	14
gorap	14
guamisoen	14
gulden	14
heel	14
jaere	14
maintimentos	14
manieren	14
meenden	14
meerendeel	14
musquets	14
naem	14
nochtans	14
noort	14
onderteeckent	14
ouder	14
overheyt	14
pacht	14
passato	14
pi	14
pitjens	14
plicht	14
pretext	14
principale	14
robyn	14
ropias	14
schryft	14
sorteren	14
thien	14
vangen	14
verbont	14
verclaeren	14
versterckt	14
victualie	14
vlees	14
volle	14
zuyt	14
*	13
Aaron	13
Compostel	13
Een	13
Europa	13
Frans	13
Ick	13
January	13
Mirmousa	13
Neptunus	13
Oostcappel	13
Paducka	13
Petapoulj	13
Prins	13
Ryp	13
Sabartiban	13
Sayer	13
Spaengiaerden	13
St	13
Thomas	13
V	13
Vinck	13
Voor	13
Wichtmans	13
Willemsz	13
absent	13
ajuyn	13
arbeyt	13
arrivement	13
balou	13
bebbe	13
belofte	13
belooff	13
bemachtigen	13
benjuin	13
besettinge	13
besoecken	13
clappus	13
cleynicheeden	13
commissarissen	13
corcor	13
corte	13
couragie	13
dienaren	13
dittos	13
doenelyck	13
dryven	13
gaeren	13
gebraght	13
gecontinueert	13
gedebiteert	13
gedeelte	13
gemeent	13
gerechticheyt	13
geretourneert	13
geschiede	13
gestadich	13
gestraft	13
getranslateert	13
gevlucht	13
gewesen	13
gingen	13
goets	13
hartevellen	13
hooren	13
huipe	13
intentie	13
jongen	13
lantschap	13
laste	13
machtich	13
maeckte	13
mancquement	13
merckelyck	13
morgen	13
munte	13
muscaten	13
noodich	13
paert	13
parlye	13
plancken	13
poeyer	13
proceduyren	13
questie	13
reeckeningh	13
resolveren	13
reysen	13
rochevellen	13
sententie	13
seynden	13
sorteringen	13
spreken	13
succes	13
tale	13
troup	13
vaert	13
verblyt	13
verdestrueert	13
verhoopen	13
versoecke	13
verwachte	13
voren	13
vougen	13
vrouwe	13
vryheyt	13
vyants	13
Alchin	12
Claes	12
Coningh	12
Dese	12
Eenige	12
Formosa	12
Johorse	12
K	12
Lucas	12
Mauritius	12
Mitsgaders	12
Mocha	12
Moren	12
N	12
Ottens	12
Oudewater	12
Ourien	12
Tegenepatnam	12
Tonckin	12
Vi	12
Wesselingh	12
affgevaerdicht	12
afgevaerdicht	12
aller	12
arm	12
balouw	12
bebben	12
belegh	12
blanck	12
campher	12
capitulatien	12
datse	12
deele	12
deels	12
dencken	12
dienstich	12
dingen	12
dispositie	12
duyren	12
eeniger	12
fregat	12
gagie	12
geadvanceert	12
geantwoort	12
geboden	12
gepasseerde	12
gesonde	12
gesontheyt	12
gevolght	12
gewonnen	12
groen	12
groff	12
grootelycx	12
hals	12
heymelyck	12
ingesetenen	12
instantelyck	12
lack	12
leeren	12
leyt	12
lichte	12
luytenant	12
lyffeygenen	12
lywaten	12
