gram	#words	#occurrences	example1	example2	example3
Uar┤	1	1	modUar
├Nil	1	1	Nilegale
├ete	1	1	eten
buc	1	1	nederbucken
i'w	1	1	wedei'woort
'wo	1	1	wedei'woort
├pcr	1	1	pcriculen
icn	1	1	dicnaers
cna	1	1	dicnaers
├ras┤	1	1	ras
tot	1	1	gestoten
mbt┤	1	1	hembt
├tum	1	1	tumult
umu	1	1	tumult
mul	1	1	tumult
sh'	1	1	gesh'lt
h'l	1	1	gesh'lt
'lt┤	1	1	gesh'lt
msf	1	1	schelmsfuck
sfu	1	1	schelmsfuck
fuc	1	1	schelmsfuck
├I)e	1	1	I)ekent
es.	1	1	des.Conincx
s.C	1	1	des.Conincx
.Co	1	1	des.Conincx
├das┤	1	1	das
├fen	1	1	fenyn
├351┤	1	1	351
160	1	1	201600
215	1	1	12159
159┤	1	1	12159
├l)O	1	1	l)Oscruyt
)Os	1	1	l)Oscruyt
Osc	1	1	l)Oscruyt
341┤	1	1	2341
957┤	1	1	157957
├spm	1	1	spmme
pmm	1	1	spmme
857	1	1	148579.11.13
793	1	1	17930
930┤	1	1	17930
├419	1	1	4194
194┤	1	1	4194
├458	1	1	45800
├450	1	1	4500
988	1	1	209888.18.10
├Nos	1	1	Nostra
fsv	1	1	lyffsvryheyt
ylh	1	1	uylheemse
├git	1	1	gittagomme
├OVs	1	1	OVsa
Vsa┤	1	1	OVsa
├10.	1	1	10.2.15
0.2	1	1	10.2.15
├*lc	1	1	*lcheer
├rcc	1	1	rccbl
ccb	1	1	rccbl
├Vie	1	1	Vierwasserom
rfl┤	1	1	geswerfl
cij	1	1	verongelucijtt
ijt	1	1	verongelucijtt
jtt┤	1	1	verongelucijtt
├lng	1	1	lngeladene
├537	1	1	5374
374┤	1	1	5374
├617┤	1	1	617
├onï	1	1	onïïer
nïï	1	1	onïïer
ïïe	1	1	onïïer
ïer┤	1	1	onïïer
spc	1	1	Espcrance
pcr	1	1	Espcrance
├alT	1	1	alTbreuck
lTb	1	1	alTbreuck
├opj	1	1	opjechte
tug┤	1	1	Portug
├788┤	1	1	788
├Ghé	1	1	Ghérrebon
hér	1	1	Ghérrebon
érr	1	1	Ghérrebon
├uia	1	1	uialroosen
ePa	1	1	wancannaePamelangen
Pam	1	1	wancannaePamelangen
3co	1	1	13corgegoelonghs
├l's	1	1	l'seyl
├/*4	1	1	/*4773
*47	1	1	/*4773
477	1	1	/*4773
773┤	1	1	/*4773
omh	1	1	cromhout
├«it	1	1	«itters
├de2	1	1	de2cleynste
e2c	1	1	de2cleynste
2cl	1	1	de2cleynste
├§yn	1	1	§ynde
├Adm	1	1	Admirael
├opo	1	1	opofferen
pof	1	1	opofferen
llm	1	1	voorstellmgen
lmg	1	1	voorstellmgen
├504	1	1	5048
048┤	1	1	5048
├6^/	1	1	6^/4
155	1	1	115534
534┤	1	1	115534
ocT	1	1	mocTite
cTi	1	1	mocTite
gh.	1	1	tingangh.van
h.v	1	1	tingangh.van
075┤	1	1	2075
├748┤	1	1	748
969┤	1	1	158969
ne;	1	1	gouverne;nent
e;n	1	1	gouverne;nent
;ne	1	1	gouverne;nent
├386┤	1	1	386
881	1	1	1088150
├Fai	1	1	Faichima
├Zin	1	1	Zinsemon
157┤	1	1	28157
├/tv	1	1	/tvertreck
lfg	1	1	aflfgeslagen
├146┤	1	1	146
lux┤	1	1	slux
├184	1	1	184272
842	1	1	184272
eal┤	1	1	real
├Hce	1	1	Hcenlo
├924	1	1	9242
242┤	1	1	9242
072	1	1	2072028
202	1	1	2072028
├9.1	1	1	9.10
144	1	1	1144915.19.11
491	1	1	1144915.19.11
915	1	1	1144915.19.11
40.	1	1	1123340.18.13
165┤	1	1	15165
├517	1	1	5173613
173	1	1	5173613
736	1	1	5173613
361	1	1	5173613
613┤	1	1	5173613
├284	1	1	28493
849	1	1	28493
493┤	1	1	28493
nua┤	1	1	sonnua
538	1	1	153846
384	1	1	153846
846┤	1	1	153846
├*sm	1	1	*smaents
├10«	1	1	10«"ditto
0«"	1	1	10«"ditto
├769	1	1	7692
692┤	1	1	7692
├stv┤	1	1	stv
wof	1	1	sydewofmen
ofm	1	1	sydewofmen
├722	1	1	72271
227	1	1	72271
├ela	1	1	elantshuyden
115	1	1	81150
478	1	1	24780
746	1	1	174688
468	1	1	174688
├142	1	1	142470
424	1	1	142470
├316┤	1	1	316
irh	1	1	mirhe
├463	1	1	4630
630┤	1	1	4630
├974	1	1	9748
├847	1	1	8477
477┤	1	1	8477
rby	1	1	daerbyal
yal┤	1	1	daerbyal
goü	1	1	negoüanten
oüa	1	1	negoüanten
üan	1	1	negoüanten
├wcg	1	1	wcge
cge┤	1	1	wcge
├olT┤	1	1	olT
├620	1	1	6202
202┤	1	1	6202
├mje	1	1	mjes
481	1	1	216481.9
81.	1	1	216481.9
iBn	1	1	hefiBnge
568┤	1	1	3568
├Riv	1	1	Riviere
jeD	1	1	hutjeDs
eDs┤	1	1	hutjeDs
roo┤	1	1	stroo
├.Pi	1	1	.Piscadores
Pis	1	1	.Piscadores
kay┤	1	1	Dorkay
rtf	1	1	fortfeyten
tfe	1	1	fortfeyten
├D^i	1	1	D^inbabitanien
tsa┤	1	1	Tourasatsa
rpi	1	1	dorpien
├ate	1	1	aten
r^e	1	1	ser^eant
^ea	1	1	ser^eant
iba┤	1	1	Pinaniba
rdr┤	1	1	ordr
├tsz┤	1	1	tsz
iac┤	1	1	Siamsiac
wlu	1	1	bouwluyden
├oss	1	1	ossen
rnb	1	1	hoornbeesten
├gey┤	1	1	gey
├370┤	1	1	370
├^ie	1	1	^ienstigh
eih┤	1	1	beseih
├Eli	1	1	Eliaen
├vèr	1	1	vèrlateo
èrl	1	1	vèrlateo
├Cub	1	1	Cube
ube┤	1	1	Cube
mt6	1	1	wasgenaemt6uatpo;deselvehadde
t6u	1	1	wasgenaemt6uatpo;deselvehadde
6ua	1	1	wasgenaemt6uatpo;deselvehadde
atp	1	1	wasgenaemt6uatpo;deselvehadde
tpo	1	1	wasgenaemt6uatpo;deselvehadde
po;	1	1	wasgenaemt6uatpo;deselvehadde
o;d	1	1	wasgenaemt6uatpo;deselvehadde
;de	1	1	wasgenaemt6uatpo;deselvehadde
veh	1	1	wasgenaemt6uatpo;deselvehadde
├gém	1	1	gémelte
éme	1	1	gémelte
├Coq	1	1	Coquero
oqu	1	1	Coquero
├siU	1	1	siUen
erf┤	1	1	verf
├aèn┤	1	1	aèn
├gru	1	1	gruys
ipl┤	1	1	picipl
16S	1	1	1516S.2.9
6S.	1	1	1516S.2.9
S.2	1	1	1516S.2.9
2.9┤	1	1	1516S.2.9
├opH┤	1	1	opH
├Rov	1	1	Rovers
├391	1	1	3917
917┤	1	1	3917
├eéh┤	1	1	eéh
├day	1	1	daysent
├Hpi	1	1	Hpicol
├329┤	1	1	329
099┤	1	1	2099
228┤	1	1	1228
571	1	1	457102
├Ahn	1	1	Ahnogenden
534	1	1	255343.16.15
343	1	1	255343.16.15
43.	1	1	255343.16.15
├268	1	1	268933.4.7
893	1	1	268933.4.7
933	1	1	268933.4.7
33.	1	1	268933.4.7
4.7┤	1	1	268933.4.7
rnw	1	1	hoornwerck
syD	1	1	magasyDen
yDe	1	1	magasyDen
├Èch	1	1	Èchade
cxz┤	1	1	Dircxz
elF┤	1	1	bleelF
├gpr	1	1	gpresolveert
reS	1	1	treSelyck
eSe	1	1	treSelyck
Sel	1	1	treSelyck
├bak	1	1	baken
csa	1	1	Pacsamboy
trë	1	1	fortrësse
rës	1	1	fortrësse
ëss	1	1	fortrësse
├a(F┤	1	1	a(F
├won┤	1	1	won
rpt┤	1	1	werpt
ksp	1	1	arrackspannen
cth	1	1	Jocthay
kuy	1	1	jonckuytCoutchincbina
ytC	1	1	jonckuytCoutchincbina
Cou	1	1	jonckuytCoutchincbina
├o#Ü┤	1	1	o#Ü
├vo<	1	1	vo<5rs
o<5	1	1	vo<5rs
<5r	1	1	vo<5rs
5rs┤	1	1	vo<5rs
el^	1	1	desel^s
l^s┤	1	1	desel^s
├iDt	1	1	iDtermissie
baj	1	1	Cincocbajes
nd*	1	1	bequamend*onseeendodeende5gequetsten
d*o	1	1	bequamend*onseeendodeende5gequetsten
de5	1	1	bequamend*onseeendodeende5gequetsten
e5g	1	1	bequamend*onseeendodeende5gequetsten
5ge	1	1	bequamend*onseeendodeende5gequetsten
rgb┤	1	1	Reynsburgb
├laQ	1	1	laQde
aQd	1	1	laQde
Qde┤	1	1	laQde
├n^a	1	1	n^aer
pey	1	1	opeysschen
├2Vi┤	1	1	2Vi
├871┤	1	1	871
├721┤	1	1	721
├end┤	1	1	end
├Bap	1	1	Baptista
├351	1	1	3512
512┤	1	1	3512
├748	1	1	74859.1.9
859	1	1	74859.1.9
59.	1	1	74859.1.9
├77i┤	1	1	77i
├cóm	1	1	cómt
cti┤	1	1	Sancti
419	1	1	116419.6.4
9.6	1	1	116419.6.4
.6.	1	1	116419.6.4
6.4┤	1	1	116419.6.4
839┤	1	1	14839
214	1	1	12146.3.2
146	1	1	12146.3.2
46.	1	1	12146.3.2
6.3	1	1	12146.3.2
3.2┤	1	1	12146.3.2
uoy┤	1	1	Juoy
068	1	1	106813
681	1	1	106813
813┤	1	1	106813
gun┤	1	1	ouderagun
├849┤	1	1	849
tch┤	1	1	patch
mpi┤	1	1	tampi
├755	1	1	75550
555	1	1	75550
870┤	1	1	3870
├504┤	1	1	504
├26:	1	1	26:12
6:1	1	1	26:12
├Wun	1	1	Wunaphe
ysu	1	1	Ceysunbat
unb	1	1	Ceysunbat
├648	1	1	648.15
48.	1	1	648.15
├17V	1	1	17V4
7V4┤	1	1	17V4
ffn	1	1	affnemen
├uoy	1	1	uoyt
es$	1	1	cabes$a
s$a┤	1	1	cabes$a
le<	1	1	gesupple<ert
e<e	1	1	gesupple<ert
<er	1	1	gesupple<ert
^^6	1	1	<^^6s
^6s┤	1	1	<^^6s
├a£f┤	1	1	a£f
liy┤	1	1	Hcaliy
├i7s	1	1	i7sgewas
7sg	1	1	i7sgewas
├Use	1	1	Uselve
vri	1	1	gevrilt
├'wa	1	1	'waren
├isw	1	1	iswarte
├eij	1	1	eijde
ijd	1	1	eijde
├vdt	1	1	vdtte
dtt	1	1	vdtte
├vnt┤	1	1	vnt
Vel	1	1	dVelcke
wse	1	1	Lauwsen
^nt┤	1	1	v^nt
27a┤	1	1	427a
├go^	1	1	go^e
o^e┤	1	1	go^e
oo'	1	1	noo'digh
o'd	1	1	noo'digh
'di	1	1	noo'digh
├dak	1	1	daken
ghu	1	1	daghuyren
rén	1	1	sustinerénde
lul	1	1	intiluleert
├fon┤	1	1	fon
├Jnt	1	1	Jntsie
'sC	1	1	ende'sComp
edU	1	1	gedUBculleert
dUB	1	1	gedUBculleert
UBc	1	1	gedUBculleert
Bcu	1	1	gedUBculleert
mpr	1	1	impressie
├Tiv	1	1	Tivinia
├Rav	1	1	Ravi
avi┤	1	1	Ravi
├Pit┤	1	1	Pit
dri┤	1	1	Nandri
├Öae	1	1	Öaer
enü	1	1	voornamenüyck
nüy	1	1	voornamenüyck
üyc	1	1	voornamenüyck
ttw	1	1	uytgestorvettwas
├Omb	1	1	Omba
├TÜe	1	1	TÜeger
Üeg	1	1	TÜeger
├cti	1	1	ctiits
├Tha	1	1	Thaer
de/	1	1	uytvoerende/mitsgaders
e/m	1	1	uytvoerende/mitsgaders
/mi	1	1	uytvoerende/mitsgaders
bsy┤	1	1	tingangbsy
├Tvd	1	1	Tvdst
vds	1	1	Tvdst
dst┤	1	1	Tvdst
├vyr	1	1	vyras
751	1	1	67516.8.2
6.8	1	1	67516.8.2
8.2┤	1	1	67516.8.2
├765┤	1	1	765
├Pdl	1	1	Pdlimbangh
├421	1	1	42114.11.4
211	1	1	42114.11.4
114	1	1	42114.11.4
1.4┤	1	1	42114.11.4
foi	1	1	Franfois
Esl	1	1	aCEslagh
├snl	1	1	snllen
yrd	1	1	geborduyrde
epg	1	1	slaepgoet
pgo	1	1	slaepgoet
ndS┤	1	1	TaeckemondS
├(^g	1	1	(^gereyst
├4'e	1	1	4'eenige
├Dri	1	1	Drie
igd┤	1	1	verwittigd
ooA┤	1	1	sooA
├w^s┤	1	1	w^s
rky	1	1	veerkycker
├fel	1	1	felpen
vea┤	1	1	alcatyvea
rwr	1	1	doorwrocht
weU	1	1	beweUecomt
eUe	1	1	beweUecomt
em^	1	1	oomplem^tos
m^t	1	1	oomplem^tos
^to	1	1	oomplem^tos
├£sc	1	1	£scoursén
rsé	1	1	£scoursén
sén┤	1	1	£scoursén
rsy┤	1	1	mortiersy
├vte	1	1	vtertiallen
peb┤	1	1	constapeb
cod	1	1	pancoda
├^em	1	1	^emelten
├v«r	1	1	v«raerop
«ra	1	1	v«raerop
lsx┤	1	1	sulsx
ply	1	1	replycq
opy	1	1	copye
pye┤	1	1	copye
├Inu	1	1	Inuo
nuo┤	1	1	Inuo
├wyt	1	1	wytloopigh
êxh	1	1	geêxhibeert
├ni^	1	1	ni^t
reU	1	1	gereUmrneerI
eUm	1	1	gereUmrneerI
Umr	1	1	gereUmrneerI
mrn	1	1	gereUmrneerI
├Ohi	1	1	Ohiod
iod┤	1	1	Ohiod
yro┤	1	1	Matsendayro
mod┤	1	1	bomod
esr	1	1	presratie
├(Hw	1	1	(Hwelck
biU	1	1	onbiUyck
iUy	1	1	onbiUyck
Uyc	1	1	onbiUyck
├inm	1	1	inmiers
n;d	1	1	gewesen;dochvey
;do	1	1	gewesen;dochvey
hve	1	1	gewesen;dochvey
vey┤	1	1	gewesen;dochvey
├Oen┤	1	1	Oen
'bl	1	1	te'blyven
fTi	1	1	trefTigh
Tig	1	1	trefTigh
├iei	1	1	ieie
├zae	1	1	zael
├yol	1	1	yolck
├adj	1	1	adjunct
dju	1	1	adjunct
├Uch	1	1	Ucht
├oji	1	1	ojider
jid	1	1	ojider
feu	1	1	neffeus
flF┤	1	1	hoflF
ook	1	1	aengesprooken
├Fis	1	1	Fisend
kon	1	1	Jeckonocamy
├'be	1	1	'bevroeden
├Hst	1	1	Hstuck
hs-	1	1	cryghs-oJQQcieren
s-o	1	1	cryghs-oJQQcieren
-oJ	1	1	cryghs-oJQQcieren
oJQ	1	1	cryghs-oJQQcieren
JQQ	1	1	cryghs-oJQQcieren
QQc	1	1	cryghs-oJQQcieren
etp	1	1	raetplegen
├Ken	1	1	Kenocouni
tbM	1	1	ontbMen
bMe	1	1	ontbMen
Men┤	1	1	ontbMen
├(re	1	1	(representerende
├obt	1	1	obtineren
├zil	1	1	zilver
gio	1	1	danckseggioge
├aSs	1	1	aSscheyt
Ssc	1	1	aSscheyt
aeU	1	1	raeUheeren
eUh	1	1	raeUheeren
Uhe	1	1	raeUheeren
├U.Ë┤	1	1	U.Ë
yed┤	1	1	Oyed
├Tsu	1	1	Tsuischunad
nad┤	1	1	Tsuischunad
saq	1	1	Nangasaque
├Fin	1	1	Findad
dad┤	1	1	Findad
bog	1	1	gebogen
├ISh	1	1	IShondertpicoljaerlycx
Sho	1	1	IShondertpicoljaerlycx
tpi	1	1	IShondertpicoljaerlycx
lja	1	1	IShondertpicoljaerlycx
'aU	1	1	bekentisendet'aUen
aUe	1	1	bekentisendet'aUen
nka	1	1	tydenblyckenkan
e^i	1	1	Golle^ie
^ie┤	1	1	Golle^ie
agf	1	1	dagfas
├syü	1	1	syüde
yüd	1	1	syüde
axm	1	1	Maxmiliaen
xmi	1	1	Maxmiliaen
aos┤	1	1	Maccaos
├Pav	1	1	Pavia
├s^d	1	1	s^den
├LOU	1	1	LOUYS
OUY	1	1	LOUYS
UYS┤	1	1	LOUYS
├PAT	1	1	PATCfflCO
ATC	1	1	PATCfflCO
TCf	1	1	PATCfflCO
Cff	1	1	PATCfflCO
flC	1	1	PATCfflCO
lCO┤	1	1	PATCfflCO
├ROD	1	1	RODRIGO
ODR	1	1	RODRIGO
DRI	1	1	RODRIGO
RIG	1	1	RODRIGO
IGO┤	1	1	RODRIGO
├SAN	1	1	SANTHOS
HOS┤	1	1	SANTHOS
ONS	1	1	GONSALVO
NSA	1	1	GONSALVO
SAL	1	1	GONSALVO
ALV	1	1	GONSALVO
LVO┤	1	1	GONSALVO
├GAR	1	1	GARVAILLO
ARV	1	1	GARVAILLO
RVA	1	1	GARVAILLO
VAI	1	1	GARVAILLO
AIL	1	1	GARVAILLO
LLO┤	1	1	GARVAILLO
├SIM	1	1	SIMON
IMO	1	1	SIMON
MON┤	1	1	SIMON
├VAZ┤	1	1	VAZ
├PAV	1	1	PAVU
AVU┤	1	1	PAVU
├wiD	1	1	wiDe
iDe┤	1	1	wiDe
fat┤	1	1	affgevaerdigfat
iTh	1	1	droefiTheyt
The	1	1	droefiTheyt
├(su	1	1	(sulcx
leH	1	1	alleHwelcke
eHw	1	1	alleHwelcke
ckk	1	1	druckket
├s'a	1	1	s'ats
'at	1	1	s'ats
├üwe┤	1	1	üwe
├rÉa	1	1	rÉach
Éac	1	1	rÉach
├vye	1	1	vyer
i)y┤	1	1	waeri)y
vej	1	1	selvejegenwoordigh
orU	1	1	voorU.E
rU.	1	1	voorU.E
U.E┤	1	1	voorU.E
├wte	1	1	wteynde
├ecc	1	1	ecclesiastycquen
ccl	1	1	ecclesiastycquen
├RES	1	1	RESOLUTIE
ESO	1	1	RESOLUTIE
SOL	1	1	RESOLUTIE
OLU	1	1	RESOLUTIE
LUT	1	1	RESOLUTIE
UTI	1	1	RESOLUTIE
├PLA	1	1	PLACCAET
LAC	1	1	PLACCAET
ACC	1	1	PLACCAET
CCA	1	1	PLACCAET
CAE	1	1	PLACCAET
eéq	1	1	geéquipeert
équ	1	1	geéquipeert
├n#e	1	1	n#er
#er┤	1	1	n#er
├SEB	1	1	SEBASTIAEN
EBA	1	1	SEBASTIAEN
BAS	1	1	SEBASTIAEN
AST	1	1	SEBASTIAEN
STI	1	1	SEBASTIAEN
TIA	1	1	SEBASTIAEN
IAE	1	1	SEBASTIAEN
AEN┤	1	1	SEBASTIAEN
├COR	1	1	CORTADO
ORT	1	1	CORTADO
RTA	1	1	CORTADO
TAD	1	1	CORTADO
ADO┤	1	1	CORTADO
├MAR	1	1	MARCUS
ARC	1	1	MARCUS
RCU	1	1	MARCUS
CUS┤	1	1	MARCUS
├TAB	1	1	TABATO
ABA	1	1	TABATO
BAT	1	1	TABATO
ATO┤	1	1	TABATO
NTO	1	1	ANTONIO
TON	1	1	ANTONIO
├ARB	1	1	ARBARENDO
RBA	1	1	ARBARENDO
BAR	1	1	ARBARENDO
END	1	1	ARBARENDO
├DRE	1	1	DRE60
RE6	1	1	DRE60
E60┤	1	1	DRE60
ERA	1	1	DERAES
RAE	1	1	DERAES
AES┤	1	1	DERAES
├FER	1	1	FERNANDO
ERN	1	1	FERNANDO
RNA	1	1	FERNANDO
AND	1	1	FERNANDO
├GER	1	1	GERERO
ERE	1	1	GERERO
ERO┤	1	1	GERERO
├Bis	1	1	Bisschop
hop┤	1	1	Bisschop
├CAR	1	1	CAROS
├SOR	1	1	SORBYS
ORB	1	1	SORBYS
RBY	1	1	SORBYS
BYS┤	1	1	SORBYS
ANC	1	1	FRANCISCO
NCI	1	1	FRANCISCO
CIS	1	1	FRANCISCO
ISC	1	1	FRANCISCO
SCO┤	1	1	FRANCISCO
ROA┤	1	1	DEROA
├JÜA	1	1	JÜAN
├AND	1	1	ANDREES
NDR	1	1	ANDREES
DRE	1	1	ANDREES
├LAU	1	1	LAURENS
AUR	1	1	LAURENS
URE	1	1	LAURENS
ENS┤	1	1	LAURENS
├CAP	1	1	CAPITEYN
API	1	1	CAPITEYN
PIT	1	1	CAPITEYN
ITE	1	1	CAPITEYN
TEY	1	1	CAPITEYN
EYN┤	1	1	CAPITEYN
├LAN	1	1	LANFEROS
ANF	1	1	LANFEROS
NFE	1	1	LANFEROS
FER	1	1	LANFEROS
├MIC	1	1	MICHIELO
ICH	1	1	MICHIELO
CHI	1	1	MICHIELO
IEL	1	1	MICHIELO
ELO┤	1	1	MICHIELO
ASS	1	1	MASSADJ
SSA	1	1	MASSADJ
SAD	1	1	MASSADJ
ADJ┤	1	1	MASSADJ
├™V^	1	1	™V^r^
V^r	1	1	™V^r^
^r^┤	1	1	™V^r^
├^^V	1	1	^^Vv^T\!^w
^Vv	1	1	^^Vv^T\!^w
Vv^	1	1	^^Vv^T\!^w
v^T	1	1	^^Vv^T\!^w
^T\	1	1	^^Vv^T\!^w
T\!	1	1	^^Vv^T\!^w
\!^	1	1	^^Vv^T\!^w
!^w┤	1	1	^^Vv^T\!^w
├Gec	1	1	Gecommitteerde
├LEM	1	1	LEMONTE
EMO	1	1	LEMONTE
ONT	1	1	LEMONTE
NTE┤	1	1	LEMONTE
├SOB	1	1	SOBAYA
OBA	1	1	SOBAYA
BAY	1	1	SOBAYA
AYA┤	1	1	SOBAYA
├JEN	1	1	JENLIGOES
ENL	1	1	JENLIGOES
NLI	1	1	JENLIGOES
LIG	1	1	JENLIGOES
IGO	1	1	JENLIGOES
GOE	1	1	JENLIGOES
OES┤	1	1	JENLIGOES
├LOW	1	1	LOWYS
OWY	1	1	LOWYS
WYS┤	1	1	LOWYS
├ARO	1	1	AROONS
ROO	1	1	AROONS
OON	1	1	AROONS
ONS┤	1	1	AROONS
gos┤	1	1	Domingos
├Dès	1	1	Dèse
èse┤	1	1	Dèse
mcl	1	1	gemclte
clt	1	1	gemclte
├suI	1	1	suIcy
uIc	1	1	suIcy
Icy┤	1	1	suIcy
ueM	1	1	CangathueMimbod^^endeMonno
eMi	1	1	CangathueMimbod^^endeMonno
Mim	1	1	CangathueMimbod^^endeMonno
od^	1	1	CangathueMimbod^^endeMonno
d^^	1	1	CangathueMimbod^^endeMonno
deM	1	1	CangathueMimbod^^endeMonno
eMo	1	1	CangathueMimbod^^endeMonno
Mon	1	1	CangathueMimbod^^endeMonno
├Zim	1	1	Zimbed
bed┤	1	1	Zimbed
├och┤	1	1	och
├roa	1	1	roachteloosheyt
├C!h	1	1	C!hristen
!hr	1	1	C!hristen
├dke	1	1	dkerboven
ot^	1	1	tot^dien
t^d	1	1	tot^dien
^di	1	1	tot^dien
ysr	1	1	huysraet
ft^	1	1	heeft^men
├Der┤	1	1	Der
├ótn┤	1	1	ótn
^or	1	1	v^ort
├ege	1	1	egeene
├v^g	1	1	v^gesondert
├Aan┤	1	1	Aan
├BAB	1	1	BABBA
ABB	1	1	BABBA
BBA┤	1	1	BABBA
├SAB	1	1	SABROSEYHON
ABR	1	1	SABROSEYHON
BRO	1	1	SABROSEYHON
ROS	1	1	SABROSEYHON
OSE	1	1	SABROSEYHON
SEY	1	1	SABROSEYHON
EYH	1	1	SABROSEYHON
YHO	1	1	SABROSEYHON
HON┤	1	1	SABROSEYHON
├(TS	1	1	(TSIÜSSONANO
TSI	1	1	(TSIÜSSONANO
SIÜ	1	1	(TSIÜSSONANO
IÜS	1	1	(TSIÜSSONANO
ÜSS	1	1	(TSIÜSSONANO
SSO	1	1	(TSIÜSSONANO
SON	1	1	(TSIÜSSONANO
ONA	1	1	(TSIÜSSONANO
ANO┤	1	1	(TSIÜSSONANO
├CAN	1	1	CANGANOCAMY
ANG	1	1	CANGANOCAMY
NGA	1	1	CANGANOCAMY
GAN	1	1	CANGANOCAMY
├OYE	1	1	OYENOCAMY
YEN	1	1	OYENOCAMY
ENO	1	1	OYENOCAMY
AMM	1	1	CAMMONNÖ
MMO	1	1	CAMMONNÖ
NNÖ┤	1	1	CAMMONNÖ
├ORD	1	1	ORDONNANTIE
RDO	1	1	ORDONNANTIE
DON	1	1	ORDONNANTIE
NNA	1	1	ORDONNANTIE
NTI	1	1	ORDONNANTIE
Ise	1	1	'Iselve
├wts	1	1	wtsien
yrs┤	1	1	nabuyrs
fky	1	1	affkycken
t'g	1	1	misdaet'gerekent
├Axu	1	1	Axuna
xun	1	1	Axuna
CAC	1	1	BONGONOCACMY
ACM	1	1	BONGONOCACMY
CMY┤	1	1	BONGONOCACMY
├TSU	1	1	TSUISSIMANOCAMY
SUI	1	1	TSUISSIMANOCAMY
UIS	1	1	TSUISSIMANOCAMY
SIM	1	1	TSUISSIMANOCAMY
IMA	1	1	TSUISSIMANOCAMY
MAN	1	1	TSUISSIMANOCAMY
dte	1	1	condtedoen
ehi┤	1	1	Cominosehi
aeH┤	1	1	NaeH
├keu	1	1	keurich
YOU	1	1	TAYOUAN
OUA	1	1	TAYOUAN
UAN┤	1	1	TAYOUAN
├Oct┤	1	1	Oct
├TON	1	1	TONQÜIN
ONQ	1	1	TONQÜIN
NQÜ	1	1	TONQÜIN
QÜI	1	1	TONQÜIN
ÜIN┤	1	1	TONQÜIN
├7-A	1	1	7-Auffustvl
-Au	1	1	7-Auffustvl
Auf	1	1	7-Auffustvl
stv	1	1	7-Auffustvl
tvl┤	1	1	7-Auffustvl
├uen┤	1	1	uen
tyj	1	1	Augustyj^^j
yj^	1	1	Augustyj^^j
j^^	1	1	Augustyj^^j
^^j┤	1	1	Augustyj^^j
264	1	1	326481
481┤	1	1	326481
20:	1	1	808920:18
├951	1	1	951527:13
515	1	1	951527:13
152	1	1	951527:13
527	1	1	951527:13
27:	1	1	951527:13
├894	1	1	894465:11
465	1	1	894465:11
5:1	1	1	894465:11
├717	1	1	717208:10:12
172	1	1	717208:10:12
08:	1	1	717208:10:12
:10	1	1	717208:10:12
277	1	1	427707
770	1	1	427707
40:	1	1	1123340:18:15
├524	1	1	5249652
249	1	1	5249652
965	1	1	5249652
652┤	1	1	5249652
├1:1	1	1	1:15
879	1	1	187951
951┤	1	1	187951
319	1	1	431974
├5:1	1	1	5:10
AMB	1	1	CAMBODJA
MBO	1	1	CAMBODJA
BOD	1	1	CAMBODJA
ODJ	1	1	CAMBODJA
DJA┤	1	1	CAMBODJA
32l	1	1	1032liO:16
2li	1	1	1032liO:16
liO	1	1	1032liO:16
iO:	1	1	1032liO:16
O:1	1	1	1032liO:16
:16┤	1	1	1032liO:16
├SIA	1	1	SIAM
IAM┤	1	1	SIAM
├ViT	1	1	ViTitten
71:	1	1	114271:17
:17┤	1	1	114271:17
├BAT	1	1	BATAVIA
ATA	1	1	BATAVIA
TAV	1	1	BATAVIA
AVI	1	1	BATAVIA
VIA┤	1	1	BATAVIA
YOÜ	1	1	TAYOÜAN
OÜA	1	1	TAYOÜAN
├596	1	1	596218
218┤	1	1	596218
├629	1	1	6295367
295	1	1	6295367
953	1	1	6295367
536	1	1	6295367
367┤	1	1	6295367
coa	1	1	Macoase
egl	1	1	negligentie
├Uuy	1	1	Uuytsetten
p^s┤	1	1	Comp^s
pse┤	1	1	paepse
fiO	1	1	lyfiOstraffe
iOs	1	1	lyfiOstraffe
lcx	1	1	volcxs
├.sc	1	1	.schyn
nsy┤	1	1	tensy
dsd	1	1	godsdienst
êst	1	1	geêstimeert
yng┤	1	1	syng
eDt┤	1	1	contentemeDt
dcl	1	1	aerdcloot
├4QP┤	1	1	4QP
├VDo	1	1	VDor
Dor┤	1	1	VDor
pty	1	1	vercooptyt
eöx	1	1	geöxcuseert
öxc	1	1	geöxcuseert
oba┤	1	1	Jacoba
├Gei	1	1	Geinventeerde
er'	1	1	daer't
├Yor	1	1	Yordere
├aga	1	1	agaet
ngd┤	1	1	Ingd
re.	1	1	vordere.twee
e.t	1	1	vordere.twee
.tw	1	1	vordere.twee
├wié	1	1	wiért
iér	1	1	wiért
Uek	1	1	boUekens
aed┤	1	1	rycksraed
├exq	1	1	exquis
xqu	1	1	exquis
├sau	1	1	saucierkens
emw	1	1	bloemwerck
cbm	1	1	menicbmael
bma	1	1	menicbmael
rt^	1	1	emport^mte
^mt	1	1	emport^mte
eöy	1	1	geöyscht
öys	1	1	geöyscht
pië	1	1	concipiëren
iër	1	1	concipiëren
├m^i	1	1	m^ischen
ooU	1	1	CooUnan
