page	line	word
380	44	resident
381	2	geéxcuseert
381	2	wierd
381	2	vermits
381	2	syn
381	2	Ed
381	2	groote
381	2	occupatien
381	2	niet
381	2	hadde
381	2	connen
381	2	geschieden
381	2	den
381	3	ebbenhout
381	3	stock
381	3	aen
381	3	't
381	3	eynde
381	3	met
381	3	silver
381	3	beslagen
381	3	was
381	3	hem
381	3	wegen
381	3	syn
381	3	Ed
381	3	overbandicbt
381	4	daer
381	4	sich
381	4	danckbaer
381	4	over
381	4	hadde
381	4	getoont
381	4	versocht
381	4	vorders
381	4	syn
381	4	Ed
381	4	hem
381	4	eenige
381	4	bladen
381	5	versilvert
381	5	ofte
381	5	verguit
381	5	papier
381	5	gelieffde
381	5	te
381	5	senden
381	5	mitsgaders
381	5	twee
381	5	syner
381	5	slaven
381	5	eenigen
381	6	tyt
381	6	voorleeden
381	6	van
381	6	daer
381	6	herwaerts
381	6	overgeloopen
381	6	genaemt
381	6	den
381	6	eenen
381	6	Wanj
381	6	ende
381	6	den
381	7	anderen
381	7	Parixa
381	7	ende
381	7	alsoo
381	7	voorneemens
381	7	was
381	7	eerstdaechs
381	7	op
381	7	de
381	7	eylanden
381	7	ontrent
381	8	Ontongh
381	8	Java
381	8	te
381	8	gaen
381	8	jagen
381	8	versocht
381	8	syn
381	8	Ed
381	8	gelieffde
381	8	ordre
381	8	te
381	8	geven
381	8	geene
381	8	swarten
381	9	ofle
381	9	andere
381	9	inwoonderen
381	9	van
381	9	Batavia
381	9	daer
381	9	mochten
381	9	aencomen
381	9	het
381	9	wilt
381	9	te
381	9	versteuren
381	10	tot
381	10	Ier
381	10	tyt
381	10	hy
381	10	syn
381	10	geouchte
381	10	genomen
381	10	soude
381	10	hebben
381	11	Huyden
381	11	geeft
381	11	den
381	11	Ed
381	11	Gouverneur
381	11	Generael
381	11	de
381	11	jaerlycxemaeltytaenderespective
381	12	coUegien
381	12	van
381	12	justitie
381	12	ende
381	12	magistraten
381	12	van
381	12	Batavia
381	13	27
381	13	d
381	13	verlrecken
381	13	twee
381	13	gillions
381	13	een
381	13	nae
381	13	Indragirj
381	13	uytvoerende
381	13	voor
381	13	602
381	14	realen
381	14	aen
381	14	verscheyde
381	14	sorteeringe
381	14	cleeden
381	14	147
381	14	lasten
381	14	sout
381	14	5
381	14	stx
381	14	slagen
381	14	7
381	14	cattj
381	15	ongetweemde
381	15	zyde
381	15	40
381	15	papieren
381	15	goudtdraet
381	15	300
381	15	coockpotten
381	15	2
381	15	groote
381	15	pannen
381	15	20
381	16	stx
381	16	hoeden
381	16	3
381	16	cleyne
381	16	gongen
381	16	S
381	16	corfjens
381	16	aluyn
381	16	7
381	16	stx
381	16	moesa£Q
381	16	5
381	16	sousen
381	16	coopere
381	17	beckens
381	17	1
381	17	picol
381	17	out
381	17	yser
381	17	ende
381	17	8
381	17	realen
381	17	aen
381	17	corael
381	18	ende
381	18	een
381	18	nae
381	18	Palimbangh
381	18	uytvoerende
381	18	937
381	18	realen
381	18	aen
381	18	cleeden
381	18	1
381	18	picol
381	18	gantj
381	19	3Vs
381	19	gantingh
381	19	comyn
381	19	ende
381	19	23
381	19	zyde
381	19	patolen
381	19	lanc
381	19	t^samen
381	19	138
381	19	asta
381	20	ende
381	20	een
381	20	catoor
381	20	ende
381	20	tingangh
381	20	nae
381	20	Sillebar
381	20	niet
381	20	van
381	20	waerden
381	20	aytvoerende
381	21	Den
381	21	28
381	21	(f
381	21	arriveeren
381	21	te
381	21	deser
381	21	steede
381	21	een
381	21	tingangh
381	21	van
381	21	Dermayo
381	21	met
381	21	5
381	22	man
381	22	ende
381	22	3
381	22	lasten
381	22	sout
381	23	een
381	23	lanangh
381	23	ende
381	23	contingh
381	23	van
381	23	Damack
381	23	ophebbende
381	23	12
381	23	man
381	23	ende
381	23	geladen
381	24	met
381	24	4
381	24	lasten
381	24	rys
381	24	partye
381	24	suycker
381	24	als
381	24	andere
381	24	eetwaeren
381	25	ende
381	25	een
381	25	gillion
381	25	van
381	25	Japara
381	25	met
381	25	10
381	25	man
381	25	geladen
381	25	met
381	25	10
381	25	coyangh
381	25	rys
381	26	mitsgaders
381	26	oock
381	26	het
381	26	fïuytschip
381	26	den
381	26	Dolphyn
381	26	over
381	26	Macassar
381	26	uyt
381	26	Amboina
381	27	daer
381	27	meede
381	27	den
381	27	coinmissaris
381	27	Hendrick
381	27	Kerckringh
381	27	geladen
381	27	met
381	27	57
381	27	bhar
381	27	ofte
381	27	31124
381	28	suyver
381	28	gewicht
381	28	giroffel
381	28	nagelen
381	28	bedragende
381	28	met
381	28	d'
381	28	ongelden
381	28	ter
381	28	somme
381	28	van
381	29	f
381	29	10244
381	29	mitsgaders
381	29	39000
381	29	Bouroes
381	29	ebbenhout
381	29	ongetaxeert
381	29	van
381	29	Amboina
381	29	ende
381	30	van
381	30	Macassar
381	30	6000
381	30	realen
381	30	contant
381	30	41424
381	30	S
381	30	sandelhout
381	30	775
381	30	V
381	30	schilpadtshoom
381	31	137
381	31	picol
381	31	radix
381	31	china
381	31	van
381	31	Gatton
381	31	bedragende
381	31	met
381	31	d'
381	31	ongelden
381	31	ter
381	31	somme
381	31	van
381	31	30738
381	32	volgens
381	32	d'
381	32	advysen
381	32	vanden
381	32	gouverneur
381	32	Johan
381	32	Ottens
381	32	van
381	32	dato
381	32	den
381	32	S
381	32	stantj
381	32	gingh
381	33	het
381	33	met
381	33	den
381	33	stant
381	33	der
381	33	Vereenichde
381	33	Neederlanden
381	33	aldaer
381	33	nae
381	33	wensch
381	33	van
381	33	des
381	33	Kimelahas
381	34	ende
381	34	Radialis
381	34	geruchte
381	34	Macassarse
381	34	navale
381	34	macht
381	34	en
381	34	v^raeren
381	34	maer
381	34	13
381	34	stx
381	34	vaerthuygen
381	35	te
381	35	weeten
381	35	4
381	35	joncken
381	35	6
381	35	polonghs
381	35	ende
381	35	4
381	35	champans
381	35	vernomen
381	35	ende
381	35	dan
381	35	noch
381	36	daermeede
381	36	niet
381	36	anders
381	36	uytgerecht
381	36	als
381	36	dat
381	36	tot
381	36	hunne
381	36	groote
381	36	schande
381	36	ende
381	36	beschaemtheyt
381	37	haer
381	37	eygen
381	37	onvermogen
381	37	ende
381	37	ydele
381	37	verwaentheyt
381	37	daer
381	37	door
381	37	te
381	37	meer
381	37	aenden
381	37	dach
381	38	gecomen
381	38	sy
381	38	de
381	38	negryen
381	38	Tommeleeuw
381	38	ende
381	38	Touban
381	38	hadden
381	38	als
381	38	d'
381	38	eerste
381	38	10
381	38	vaerthuygen
381	39	voor
381	39	Tannouarou
381	39	gearriveert
381	39	waeren
381	39	ende
381	39	den
381	39	Quimelaha
381	39	Louhoe
381	39	nevens
381	39	Radialj
381	39	met
381	40	't
381	40	resteerende
381	40	vaerthuych
381	40	hun
381	40	op
381	40	Bouroes
381	40	Westcust
381	40	noch
381	40	onthielden
381	40	buylen
381	40	expectatie
381	41	deselve
381	41	het
381	41	havenen
381	41	voor
381	41	haer
381	41	stranden
381	41	geweygert
381	41	ende
381	41	daer
381	41	jegens
381	41	onder
381	41	presentatie
381	42	van
381	42	hun
381	42	met
381	42	reede
381	42	van
381	42	getrouwicheyt
381	42	aenden
381	42	Nederlantsen
381	42	staet
381	42	te
381	42	willen
381	42	verbinden
381	43	vanden
381	43	gouverneur
381	43	Ottens
381	43	adsistentie
381	43	versocht
381	43	waerop
381	43	syn
381	43	E
381	43	dan
381	43	oock
381	43	den
381	44	commandeur
381	44	Frans
381	44	Leendertse
381	44	met
381	44	4
381	44	jachten
381	44	derwaerts
381	44	gecommandeert
381	44	ende
381	44	gelast
382	2	had
382	2	de
382	2	inwoonderen
382	2	van
382	2	voorschreve
382	2	negryen
382	2	den
382	2	eet
382	2	als
382	2	voorschreve
382	2	met
382	2	mattacau
382	3	drincken
382	3	af
382	3	te
382	3	neemen
382	3	ende
382	3	de
382	3	geseyde
382	3	10
382	3	joncken
382	3	inde
382	3	riviere
382	3	van
382	3	Tannouarou
382	4	beseth
382	4	te
382	4	houden
382	4	doch
382	4	waeren
382	4	ondertusschen
382	4	den
382	4	Quimelaha
382	4	ende
382	4	Radialj
382	4	met
382	4	de
382	5	vordre
382	5	3
382	5	joncken
382	5	mitsgaders
382	5	7
382	5	corcorren
382	5	van
382	5	Wawanj
382	5	Cambello
382	5	ende
382	5	Erangh
382	6	tot
382	6	adsistentie
382	6	om
382	6	naer
382	6	Combello
382	6	over
382	6	te
382	6	steecken
382	6	daer
382	6	by
382	6	gecomen
382	6	ende
382	6	by
382	6	duyster
382	7	nacht
382	7	d'
382	7	onse
382	7	door
382	7	meenichte
382	7	vieren
382	7	een
382	7	eynde
382	7	v^eechs
382	7	ter
382	7	syde
382	7	hun
382	7	vaerthuych
382	8	ontsteecken
382	8	abuseerende
382	8	doorgesloopen
382	8	ende
382	8	uyt
382	8	het
382	8	gesicht
382	8	geraeckt
382	8	het
382	8	vireicke
382	9	den
382	9	voorschreve
382	9	commandeur
382	9	met
382	9	den
382	9	dach
382	9	vemeemende
382	9	inder
382	9	haest
382	9	ancker
382	9	gelicht
382	10	met
382	10	dVoors
382	10	jachten
382	10	d'
382	10	selve
382	10	nae
382	10	de
382	10	custe
382	10	van
382	10	Ceram
382	10	nae
382	10	gejaecht
382	10	op
382	10	primo
382	10	May
382	11	inden
382	11	morgenstond
382	11	met
382	11	Waterlose
382	11	Werve
382	11	ende
382	11	Cleyn
382	11	Hollandia
382	11	(synde
382	11	d'
382	11	andere
382	11	van
382	12	hem
382	12	affgeraeckt
382	12	weder
382	12	int
382	12	gesicht
382	12	gecregen
382	12	ende
382	12	voor
382	12	Eranghs
382	12	cleyne
382	12	rivierken
382	12	eer
382	13	op
382	13	Combello
382	13	conden
382	13	geraken
382	13	beseth
382	13	hadt
382	13	daer
382	13	d'
382	13	selve
382	13	dicht
382	13	by
382	13	den
382	13	andereu
382	13	in
382	13	een
382	14	troup
382	14	op
382	14	hoope
382	14	't
382	14	gewelt
382	14	van
382	14	voorschreve
382	14	2
382	14	jachten
382	14	te
382	14	sullen
382	14	connen
382	14	afslaen
382	14	ten
382	15	ancker
382	15	waeren
382	15	gelopen
382	15	maer
382	15	als
382	15	den
382	15	voors
382	15	commandeur
382	15	ontrent
382	15	op
382	15	een
382	15	steen
382	15	werp
382	16	by
382	16	d*selve
382	16	settende
382	16	daer
382	16	onder
382	16	vier
382	16	begon
382	16	te
382	16	geven
382	16	vluchte
382	16	al
382	16	het
382	16	volck
382	16	aen
382	16	landt
382	17	wierpen
382	17	inder
382	17	haest
382	17	eenige
382	17	aerde
382	17	op
382	17	ende
382	17	maeckten
382	17	hun
382	17	sterck
382	17	omme
382	17	hun
382	17	voorschreve
382	18	vaerthuych
382	18	met
382	18	bassen
382	18	haecs
382	18	musquets
382	18	ende
382	18	schut
382	18	van
382	18	3
382	18	pont
382	18	yser
382	18	daer
382	18	van
382	18	jegens
382	19	voorschreve
382	19	jachten
382	19	te
382	19	beschermen
382	19	maer
382	19	gaven
382	19	d'
382	19	onse
382	19	daer
382	19	jegens
382	19	soo
382	19	dapper
382	19	vier
382	20	dat
382	20	in
382	20	weynich
382	20	tyts
382	20	3
382	20	joncken
382	20	1
382	20	pelongh
382	20	ende
382	20	een
382	20	champan
382	20	inde
382	20	gront
382	20	geboort
382	21	ende
382	21	de
382	21	rest
382	21	voort
382	21	meerendeel
382	21	verdestrueert
382	21	16
382	21	man
382	21	(nae
382	21	't
382	21	verclaeren
382	21	der
382	21	overloopers
382	22	doot
382	22	geschooten
382	22	ende
382	22	veel
382	22	gequets
382	22	waeren
382	22	geworden
382	22	doch
382	22	had
382	22	den
382	22	vyant
382	22	geduyrende
382	23	dit
382	23	schieten
382	23	dat
382	23	dien
382	23	ganschen
382	23	dach
382	23	ende
382	23	nacht
382	23	gecontinueert
382	23	wierd
382	23	de
382	23	7
382	23	corcorren
382	24	voornoemt
382	24	nevens
382	24	de
382	24	overige
382	24	8
382	24	beschadichde
382	24	vaerthuygen
382	24	in
382	24	voors
382	24	nvierken
382	24	op
382	24	de
382	25	wal
382	25	gehaelt
382	25	ende
382	25	hun
382	25	voorts
382	25	soodanich
382	25	gefortificeert
382	25	dat
382	25	den
382	25	voornoemde
382	25	commandeur
382	26	des
382	26	anderen
382	26	daechs
382	26	hoewel
382	26	met
382	26	de
382	26	twee
382	26	achtergebleeven
382	26	jachten
382	26	ende
382	26	de
382	26	fluyte
382	27	Dolphyn
382	27	versterckt
382	27	geen
382	27	cans
382	27	siende
382	27	denselven
382	27	aen
382	27	lant
382	27	inde
382	27	voorschreve
382	27	vasticheyt
382	28	te
382	28	bestoken
382	28	die
382	28	tot
382	28	dato
382	28	't
382	28	vertreck
382	28	van
382	28	voorseyde
382	28	fluyt
382	28	schip
382	28	Dolphyn
382	28	ten
382	28	voorschreve
382	29	plaetse
382	29	beseth
382	29	gehouden
382	29	had
382	29	ende
382	29	daerinne
382	29	voorts
382	29	het
382	29	geheele
382	29	ooster
382	29	mousson
382	30	continueeren
382	30	sonde
382	31	Volgens
382	31	d'
382	31	eenstemmige
382	31	getuygenisse
382	31	van
382	31	seeckere
382	31	4
382	31	overloopers
382	31	uyt
382	31	Grangh
382	32	soude
382	32	de
382	32	grootste
382	32	jonck
382	32	daer
382	32	de
382	32	4
382	32	gootelingen
382	32	voor
382	32	Cackialj
382	32	ingescheept
382	32	waeren
382	33	gesoncken
382	33	ende
382	33	diep
382	33	int
382	33	sant
382	33	gewelt
382	33	mitsgaders
382	33	2
382	33	voornoemde
382	33	orangcays
382	33	met
382	33	de
382	34	corcorren
382	34	van
382	34	Wawanj
382	34	Radialj
382	34	te
382	34	wellecomen
382	34	gecomen
382	34	miserabelyck
382	34	doot
382	34	gebleeven
382	35	ende
382	35	de
382	35	meeste
382	35	corcorren
382	35	onbruyckelyck
382	35	gemaeckt
382	35	weesen
382	35	om
382	35	sich
382	35	waer
382	35	van
382	35	te
382	36	revengeeren
382	36	den
382	36	Kimalaha
382	36	weynich
382	36	tyts
382	36	daemae
382	36	nae
382	36	de
382	36	negryen
382	36	in
382	36	Caybobos
382	36	bocht
382	37	ende
382	37	Assahoudj
382	37	gesonden
382	37	ehde
382	37	een
382	37	goede
382	37	macht
382	37	.oorlochs
382	37	volck
382	37	om
382	37	daer
382	37	meede
382	38	ter
382	38	huipe
382	38	vande
382	38	geïnteresseerde
382	38	Macassaren
382	38	onversiens
382	38	de
382	38	negry
382	38	Lissidj
382	38	te
382	38	overvallen
382	39	versocht
382	39	maer
382	39	soberen
382	39	antwoort
382	39	becomen
382	39	hadt
382	39	namentlyck
382	39	dat
382	39	niet
382	39	voorneemens
382	40	waren
382	40	hun
382	40	op
382	40	syn
382	40	instantie
382	40	van
382	40	den
382	40	Temataensen
382	40	Coninck
382	40	ende
382	40	Amboinsen
382	41	gouverneur
382	41	te
382	41	scheyden
382	41	veel
382	41	min
382	41	eenich
382	41	volck
382	41	uytsetten
382	41	doch
382	41	had
382	41	syn
382	41	E
382	41	eenigen
382	42	tyt
382	42	daer
382	42	nae
382	42	tydingh
382	42	becomen
382	42	hoe
382	42	dat
382	42	naderhant
382	42	noch
382	42	een
382	42	der
382	42	voorschreve
382	42	joncken
382	43	door
382	43	d'
382	43	onse
382	43	verdestrueert
382	43	ende
382	43	de
382	43	resteerende
382	43	seven
382	43	nevens
382	43	de
382	43	seven
382	43	corcorren
382	44	een
382	44	weynich
382	44	gerepareert
382	44	synde
382	44	by
382	44	duyster
382	44	nacht
382	44	voor
382	44	by
382	44	onse
382	44	jachten
382	44	t
382	44	zee
382	44	geraeckt
382	45	24
383	2	ende
383	2	geêschappeeri
383	2	souden
383	2	syn
383	2	waervan
383	2	de
383	2	seeckerheyt
383	2	met
383	2	den
383	2	naesten
383	2	te
383	3	verwachten
383	3	staet
383	4	Den
383	4	Kinvelaha
383	4	Louhoe
383	4	ende
383	4	Radialj
383	4	op
383	4	hunne
383	4	aencompste
383	4	van
383	4	Macassar
383	4	gelyck
383	5	voorschreve
383	5	onthaelt
383	5	synde
383	5	hielden
383	5	de
383	5	negryen
383	5	Tommeleeu
383	5	ende
383	5	Touban
383	5	opt
383	5	eylant
383	6	Manipe
383	6	stercker
383	6	om
383	6	assistentie
383	6	jegens
383	6	d'
383	6	selve
383	6	aen
383	6	over
383	6	gevende
383	6	het
383	6	voorleeden
383	6	jare
383	7	de
383	7	joncken
383	7	in
383	7	Cayelis
383	7	bocht
383	7	ende
383	7	op
383	7	dato
383	7	die
383	7	voor
383	7	Tannouarou
383	7	verscheenen
383	7	getrouwlyck
383	8	onldeckt
383	8	ende
383	8	daeromme
383	8	vrees
383	8	hadden
383	8	vanden
383	8	Kimelaha
383	8	ende
383	8	voors
383	8	vreemdelingen
383	9	overrompelt
383	9	te
383	9	werden
383	9	soo
383	9	dat
383	9	syn
383	9	E
383	9	om
383	9	's
383	9	Gomp
383	9	ontsach
383	9	ende
383	9	reputatie
383	9	te
383	9	doen
383	10	accreseeren
383	10	ende
383	10	desselfls
383	10	getrouwe
383	10	onderdanen
383	10	moet
383	10	ende
383	10	couragie
383	10	te
383	10	geven
383	10	mitsgaders
383	11	het
383	11	gerieff
383	11	van
383	11	sagou
383	11	voor
383	11	Lissidj
383	11	by
383	11	continuatie
383	11	vanden
383	11	oorloch
383	11	te
383	11	mogen
383	11	genieten
383	12	in
383	12	Tommeleeu
383	12	een
383	12	cleyne
383	12	boute
383	12	fortresse
383	12	afgesteecken
383	12	ende
383	12	daerinne
383	12	15
383	12	soldaten
383	12	uyt
383	13	Lissidis
383	13	guamisoen
383	13	dat
383	13	dan
383	13	noch
383	13	60
383	13	coppen
383	13	sterck
383	13	bleefi
383	13	gelecht
383	13	mitsgaders
383	13	de
383	14	negrye
383	14	Touban
383	14	ontrent
383	14	een
383	14	cleyne
383	14	myl
383	14	van
383	14	daer
383	14	leggende
383	14	tot
383	14	verseeckeringh
383	14	van
383	15	haer
383	15	strandt
383	15	met
383	15	een
383	15	van
383	15	's
383	15	Comp
383	15	jachten
383	15	geaccommodeert
383	15	had
383	16	Sedert
383	16	de
383	16	bevreedinge
383	16	vanden
383	16	oranghcaya
383	16	Tolou
383	16	Gobessj
383	16	ende
383	16	syne
383	16	12
383	16	cleyne
383	17	dorpen
383	17	by
383	17	oosten
383	17	Hilla
383	17	en
383	17	was
383	17	op
383	17	Hittoes
383	17	lant
383	17	niet
383	17	dan
383	17	alles
383	17	goets
383	17	vernomen
383	18	hoewel
383	18	met
383	18	desselffs
383	18	huipe
383	18	om
383	18	verscheyde
383	18	beletselen
383	18	tegen
383	18	Waewanys
383	18	aenhanck
383	19	noch
383	19	in
383	19	geen
383	19	openbaere
383	19	feytelyckheyt
383	19	waeren
383	19	geraeckt
383	19	voornamentlyck
383	19	vermits
383	20	het
383	20	quaet
383	20	weeder
383	20	waer
383	20	door
383	20	niets
383	20	verricht
383	20	conde
383	20	worden
383	20	ende
383	20	dat
383	20	voors
383	20	Toloucobessj
383	21	noch
383	21	al
383	21	gestadich
383	21	aen
383	21	gehouden
383	21	hadde
383	21	Waewanis
383	21	cleyne
383	21	dorpen
383	21	onder
383	21	de
383	21	bant
383	21	tot
383	22	afval
383	22	te
383	22	bewegen
383	23	Voor
383	23	d'
383	23	aencompste
383	23	vanden
383	23	Kimelaha
383	23	Louhou
383	23	ende
383	23	Radialj
383	23	met
383	23	voornoemde
383	24	vaerthuygen
383	24	uyt
383	24	Maccassar
383	24	had
383	24	syn
383	24	E
383	24	groote
383	24	hoope
383	24	met
383	24	de
383	24	aenneeminge
383	24	van
383	25	Toloucobessj
383	25	Waewanj
383	25	ende
383	25	de
383	25	cleyne
383	25	dorpen
383	25	daer
383	25	onder
383	25	sorteerende
383	25	in
383	25	bevreedinge
383	26	tot
383	26	den
383	26	Neederlantsen
383	26	staet
383	26	te
383	26	trecken
383	26	doch
383	26	en
383	26	hadde
383	26	sulcx
383	26	tot
383	26	dato
383	26	niet
383	26	willen
383	27	gelucken
383	27	maer
383	27	ter
383	27	contrarie
383	27	bequam
383	27	syn
383	27	E
383	27	schryvens
383	27	vanden
383	27	oppercoopman
383	28	Wouter
383	28	Seroyen
383	28	dal
383	28	Gackialj
383	28	op
383	28	Waewanys
383	28	strand
383	28	10
383	28	baleuwen
383	28	hadde
383	28	doen
383	28	maken
383	29	om
383	29	syn
383	29	verwachte
383	29	vreemdelingen
383	29	daerinne
383	29	te
383	29	huysvesten
383	29	dies
383	29	syn
383	29	E
383	29	int
383	29	laeste
383	30	vande
383	30	maent
383	30	Hey
383	30	te
383	30	raede
383	30	was
383	30	geworden
383	30	de
383	30	fluyt
383	30	schepen
383	30	Rutten
383	30	op
383	30	de
383	30	wacht
383	31	voor
383	31	Wawanj
383	31	ende
383	31	d'
383	31	Dolphyn
383	31	tot
383	31	hacken
383	31	van
383	31	tinmierhout
383	31	nae
383	31	Capaha
383	31	te
383	31	senden
383	32	mitsgaders
383	32	alle
383	32	de
383	32	corcorren
383	32	aent
383	32	casteel
383	32	aff
383	32	te
383	32	setten
383	32	om
383	32	daer
383	32	meede
383	32	een
383	32	tour
383	32	naer
383	33	Hittoes
383	33	strand
383	33	ende
383	33	d'
383	33	buyten
383	33	plaetsen
383	33	op
383	33	Geram
383	33	te
383	33	doen
383	33	eendeels
383	33	ten
383	33	insichte
383	34	syn
383	34	E
383	34	presentie
383	34	by
383	34	Comp
383	34	vrienden
383	34	wierde
383	34	vereyscht
383	34	ende
383	34	ten
383	34	anderen
383	34	om
383	34	te
383	35	onderstaen
383	35	wat
383	35	vorderen
383	35	aibreuck
383	35	den
383	35	vyant
383	35	op
383	35	Geram
383	35	ontrent
383	35	Erangh
383	35	soude
383	36	connen
383	36	werden
383	36	gedaen
383	36	't
383	36	waere
383	36	om
383	36	de
383	36	resterende
383	36	Haccassarse
383	36	vaerthuygen
383	36	voorts
383	37	te
383	37	vernielen
383	37	ofte
383	37	tot
383	37	afweeringh
383	37	der
383	37	vreemdelingen
383	37	een
383	37	fortresse
383	37	op
383	37	Eranghs
383	37	strandt
383	38	te
383	38	maecken
383	38	welken
383	38	volgende
383	38	syn
383	38	E
383	38	op
383	38	28
383	38	May
383	38	met
383	38	9
383	38	corcorren
383	38	met
383	38	de
383	38	comp
383	39	Mardyckers
383	39	by
383	39	gebreck
383	39	van
383	39	soldaten
383	39	gemant
383	39	ende
383	39	alle
383	39	d'
383	39	orangcays
383	39	aldaer
383	39	vant
383	40	casteel
383	40	naer
383	40	de
383	40	cusle
383	40	van
383	40	Hittoe
383	40	vertrocken
383	40	ende
383	40	op
383	40	J
383	40	Juny
383	40	voor
383	40	de
383	40	negry
383	40	Ourien
383	41	ten
383	41	ancker
383	41	gecomen
383	41	was
383	41	den
383	41	vendricb
383	41	Mourlach
383	41	aldaer
383	41	had
383	41	eenige
383	41	dagen
383	41	te
383	41	vooren
383	42	tegens
383	42	die
383	42	van
383	42	Assalouhoe
383	42	op
383	42	Ennehellos
383	42	strandt
383	42	in
383	42	schermutsinge
383	42	geweest
383	42	doch
383	43	Hier
383	43	ontbreekt
383	43	iets
383	43	aan
383	43	de
384	2	het
384	2	velt
384	2	behouden
384	2	ende
384	2	den
384	2	yyant
384	2	met
384	2	verlies
384	2	van
384	2	volck
384	2	schandelyck
384	2	nae
384	2	't
384	2	gebercbte
384	3	inde
384	3	vlucht
384	3	gedreven
384	3	Syn
384	3	E
384	3	vertrock
384	3	van
384	3	daer
384	3	voorts
384	3	nae
384	3	Hilla
384	3	alwaer
384	3	d'
384	3	orangcays
384	4	Toloucobessj
384	4	als
384	4	verdere
384	4	hoofiden
384	4	van
384	4	Capaha
384	4	Tanahittoemessin
384	4	nevens
384	4	Barus
384	5	van
384	5	Hittoelamma
384	5	Bermelie
384	5	ende
384	5	Boubangh
384	5	van
384	5	Hilla
384	5	oock
384	5	Laricque
384	5	ende
384	5	Tapy
384	5	yder
384	6	met
384	6	syn
384	6	corcor
384	6	hun
384	6	by
384	6	syn
384	6	E
384	6	quamen
384	6	conjungeren
384	6	om
384	6	gesamenderhant
384	6	om
384	6	den
384	7	houck
384	7	van
384	7	Tiel
384	7	naer
384	7	Erangh
384	7	over
384	7	te
384	7	steecken
384	7	maer
384	7	hadde
384	7	sulcx
384	7	vermits
384	7	het
384	7	dagelyckse
384	8	ongestuymich
384	8	weeder
384	8	voor
384	8	dien
384	8	tyt
384	8	niet
384	8	connen
384	8	geschieden
384	8	ende
384	8	bequam
384	8	syn
384	8	E
384	8	aldaer
384	9	tydinge
384	9	het
384	9	jacht
384	9	Cleyn
384	9	Putten
384	9	van
384	9	Banda
384	9	opde
384	9	reede
384	9	voort
384	9	casteel
384	9	was
384	9	gearriveert
384	9	dat
384	10	op
384	10	stondt
384	10	geordonneert
384	10	wierd
384	10	met
384	10	eenige
384	10	behoeften
384	10	een
384	10	keer
384	10	nae
384	10	Lis^isdj
384	10	te
384	10	doen
384	11	vertreckende
384	11	syn
384	11	E
384	11	metlet
384	11	fluytschip
384	11	Dolphyn
384	11	dat
384	11	reede
384	11	50
384	11	balcken
384	11	timmerhout
384	11	tot
384	12	het
384	12	maecken
384	12	der
384	12	chaloupen
384	12	ontrent
384	12	Capaha
384	12	gebackt
384	12	ende
384	12	ingenomen
384	12	hadt
384	12	op
384	12	11
384	13	A
384	13	om
384	13	het
384	13	oude
384	13	volck
384	13	te
384	13	verlossen
384	13	als
384	13	eenige
384	13	andere
384	13	saken
384	13	te
384	13	verrichten
384	13	naér
384	13	Lissidj
384	14	waer
384	14	meede
384	14	4
384	14	dagen
384	14	te
384	14	souck
384	14	bracht
384	14	ende
384	14	op
384	14	15
384	14	d
384	14	weeder
384	14	by
384	14	de
384	14	corcorren
384	15	voor
384	15	Hilla
384	15	geretourneert
384	15	was
384	15	hebbende
384	15	den
384	15	voors
384	15	Toloucobessj
384	15	ondertusschen
384	15	(doch
384	16	met
384	16	consent
384	16	ende
384	16	voorweeten
384	16	vanden
384	16	gouverneur
384	16	voor
384	16	de
384	16	tweede
384	16	mael
384	16	by
384	16	Cackialj
384	17	op
384	17	Wawanj
384	17	geweest
384	17	ende
384	17	denselve
384	17	voorgehouden
384	17	hoe
384	17	dat
384	17	tot
384	17	dato
384	17	geen
384	17	openbaere
384	18	hosteliteyt
384	18	jegens
384	18	hem
384	18	ende
384	18	syne
384	18	aenhangers
384	18	gebruyckt
384	18	en
384	18	was
384	18	vermits
384	18	altyt
384	18	bericht
384	19	waeren
384	19	Waewany
384	19	geen
384	19	oorloch
384	19	jegen
384	19	den
384	19	Nederiantsen
384	19	staet
384	19	ende
384	19	hun
384	19	geconfedereerden
384	20	en
384	20	sochten
384	20	versouckende
384	20	daervan
384	20	een
384	20	mael
384	20	ronde
384	20	verclaringe
384	20	wilden
384	20	doen
384	20	daer
384	20	op
384	21	ten
384	21	antwoordt
384	21	bequam
384	21	dat
384	21	aengesien
384	21	Capaha
384	21	Hittoelamma
384	21	Hilla
384	21	ende
384	21	het
384	21	meeste
384	21	lant
384	22	van
384	22	Hittoe
384	22	met
384	22	den
384	22	gouverneur
384	22	vereenicht
384	22	ende
384	22	verbonden
384	22	waren
384	22	ende
384	22	sy
384	22	alleen
384	23	tegen
384	23	alle
384	23	d'
384	23	selve
384	23	niet
384	23	conden
384	23	bestaen
384	23	daeromme
384	23	van
384	23	harten
384	23	genegen
384	23	waere
384	23	insgelycx
384	24	met
384	24	den
384	24	selven
384	24	in
384	24	verbont
384	24	te
384	24	treeden
384	24	doch
384	24	versochten
384	24	eenelyck
384	24	10
384	24	dagen
384	24	uytstel
384	25	om
384	25	haere
384	25	vierdagen
384	25	te
384	25	celebreeren
384	25	ende
384	25	alsdan
384	25	met
384	25	advys
384	25	der
384	25	gemeene
384	25	orangcays
384	26	gesanten
384	26	tot
384	26	dien
